train_mse,train_rmse,valid_mse,valid_rmse,test_mse,test_rmse,epoch_time
45.36384924934024,6.735269055452814,285.66974385704515,16.901767477309736,4.769184893404599,2.1838463529755474,4.398882865905762
42.10364500492338,6.488732156972067,286.5516211512115,16.927835690105557,4.599296656398413,2.144597084861959,4.115571975708008
40.56628168348282,6.369166482631995,287.4419670291519,16.954113572497736,4.5369328475014,2.1300077106671234,4.814249038696289
39.810975835247646,6.309593951693536,288.23813920035303,16.97757754216876,4.530044141419542,2.12839003507805,3.389718770980835
39.23940741599552,6.264136605789782,288.679850970121,16.99058124285691,4.524730522030343,2.1271413968117736,3.2078378200531006
38.844334481443674,6.232522320974364,289.0538154952502,17.001582735005886,4.518257720628753,2.1256193734130187,2.816694974899292
38.876687294339376,6.235117263880397,289.07562682416074,17.00222417285929,4.520703942049295,2.1261947093456173,2.9628591537475586
38.375926134889085,6.194830597755606,289.43472982997844,17.01278136666602,4.526885508792475,2.1276478817681452,2.8791449069976807
38.001358751645164,6.164524211295237,289.7566084591124,17.02223864417111,4.548752935021184,2.1327805641981046,3.0584940910339355
37.76774607234531,6.145546848926084,289.9916982757585,17.02914261716539,4.574544401606545,2.1388184592448574,2.9370481967926025
37.55179702346287,6.127952106818628,290.0550350895261,17.031002175137143,4.584674492788811,2.14118530089967,3.2557480335235596
37.256874190247245,6.103840937495606,290.262872119489,17.037102808854826,4.600206135539338,2.1448091140097616,3.00638484954834
36.96601282755534,6.0799681600774305,290.3356076351312,17.039237296168253,4.604183924229194,2.145736219629336,2.9896490573883057
36.76505072116852,6.063419061978854,290.45346836110247,17.042695454683876,4.643300958521043,2.1548320023892913,2.8598690032958984
36.47260718610551,6.039255515881532,290.4549750259475,17.04273965728361,4.654011372399206,2.157315779481346,2.9641499519348145
36.26599025972306,6.022125061780357,290.55499848811064,17.04567389363385,4.664685649409269,2.1597883343997553,3.012725830078125
36.04202415470093,6.0035009914799655,290.58415785996135,17.04652920274275,4.671846053873499,2.1614453622225795,2.9796738624572754
35.933705128942215,5.994472881658755,290.4782838681165,17.043423478518523,4.7549846393521875,2.1805927266117777,3.1217920780181885
35.57308092817428,5.9643173061276915,290.73307803366333,17.050896692950296,4.784782046529775,2.1874144661059947,3.2384190559387207
35.33330147493453,5.944182153579627,290.7026015264256,17.050002977314275,4.814014774203922,2.194086318767774,2.9392051696777344
35.11371709448951,5.925682837824643,290.7627395664835,17.051766464694605,4.834593993456413,2.198771018877685,3.033787965774536
