Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_calcul_s
1,5.610546484171787,5.447725209381397,2.334036248514876,0.9540159702301025
2,5.121491612675034,4.548004829803499,2.132605174382614,0.9931190013885498
3,3.5022496564365992,2.610703434377352,1.6157671349477782,0.9701559543609619
4,2.326738808756677,2.1463529163988952,1.4650436568235417,0.9620461463928223
5,2.115705453346823,2.0577173901147376,1.434474604206968,0.9590568542480469
6,2.046928449211834,2.004645245271587,1.415854952059563,0.9246931076049805
7,1.975844017813139,1.9309139391668488,1.3895732939168228,1.0137839317321777
8,1.866827469005763,1.7580206461041887,1.3259037092127726,0.9677917957305908
9,1.680491359434395,1.5847048914738904,1.2588506231773056,0.9597470760345459
10,1.5601182206768855,1.5134044763780086,1.230205054605942,0.9723613262176514
11,1.4892129162761654,1.4663524169509656,1.2109303931072857,0.9661240577697754
12,1.4578999559455943,1.4290335421389508,1.1954219096783156,0.9873521327972412
13,1.441330719495488,1.5060019890351273,1.227192726932134,0.9477758407592773
14,1.4006736735317196,1.3726135722457249,1.1715859218366038,0.9692337512969971
15,1.358305948359944,1.3363393348441504,1.1560014424057394,0.9587531089782715
16,1.3094287269583373,1.2171357150024205,1.103238738896718,0.9845907688140869
17,1.1752756644632214,1.1315124471297608,1.0637257386797412,0.9647700786590576
18,1.3070535253141529,1.3603132866392627,1.1663246917729482,0.954801082611084
19,1.1533749209386166,1.0495631240621628,1.0244818807876315,0.9486839771270752
20,1.0240060358404,1.0056392095425977,1.0028156408545879,0.9659028053283691
21,0.9697052446481224,0.9429119158466565,0.9710365162271996,0.9677989482879639
22,0.9349937486314328,0.9942774662277966,0.9971346279353639,0.9423789978027344
23,0.9219651043972122,0.9177359853496897,0.9579853784634136,0.9915111064910889
24,0.883990031257968,0.8461407694930785,0.9198591030658329,0.9788269996643066
25,0.8965807584958656,1.0151972292321865,1.0075699624503434,0.9750521183013916
26,0.9431201127645011,0.9088708520214134,0.9533471833605076,0.9998149871826172
27,0.8602742906485763,0.8045156933541331,0.8969479880986038,0.9323930740356445
28,0.8586318871685278,0.8135018852652511,0.9019433936036403,0.9667479991912842
29,0.8144055716345243,0.808039239320521,0.8989100284903495,0.9964296817779541
30,0.8155254729997332,0.7943567882474756,0.8912669567797717,0.9863841533660889
31,0.8054859955734182,0.7638575709381393,0.8739894569948423,1.0017380714416504
32,0.8064402021537317,0.7864619677311906,0.8868269096792173,0.9496471881866455
33,0.7514397666276058,0.7395349777190485,0.8599621955173661,0.9781479835510254
34,0.7912773520589989,0.9594687449040814,0.979524754615258,1.006267786026001
35,0.7467670103656912,0.7190987014464129,0.8479968758470828,0.9893150329589844
36,0.729502617755783,0.7169664269487295,0.8467387005143496,1.0002639293670654
37,0.7096721694291195,0.7217078247568874,0.8495338867619628,0.9621260166168213
38,0.7184117678726945,0.6926169462641266,0.8322361120884665,0.9631631374359131
39,0.938224728419402,0.8917260283134251,0.9443124632839626,1.0241010189056396
40,0.8780556761215781,0.8724299318148433,0.9340395772208174,1.0141849517822266
41,0.8565595587280309,0.8565124930448342,0.9254796016362729,1.030533790588379
42,0.8364900013553762,0.8068118906780103,0.8982270819108107,1.0293858051300049
43,0.7401574891861354,0.6982283647233081,0.835600601198508,0.9449279308319092
44,0.7963751301030132,0.8837386161506733,0.9400737291035599,0.9995040893554688
45,0.8249861361267411,0.7412434838903702,0.860954983660801,0.9745631217956543
46,0.6691370268012876,0.6523692592038451,0.8076937904947921,1.0129950046539307
47,0.6466059400656513,0.6289818089490182,0.7930837338825064,1.0153939723968506
48,0.6374068168279167,0.6227857442920871,0.7891677542145821,0.9699850082397461
49,0.9032646506746239,2.7485622892974413,1.657878852418789,0.9786291122436523
50,2.106998554457014,1.8473168206618769,1.3591603366276832,0.9795770645141602
51,1.4717018075078447,1.2702776604967418,1.127065952150424,0.9772298336029053
52,1.1785146683175987,1.1181557317760502,1.0574288305962014,0.9643838405609131
53,1.0835854943110563,1.0535434206999907,1.026422632593412,0.9566512107849121
54,1.0455861877058155,1.024916549813803,1.0123816226175795,0.9495930671691895
55,0.9961482559409097,0.9626830245289847,0.9811641170206872,1.0685241222381592
56,0.9567562912669137,0.9305116440926757,0.9646303147282257,1.008836269378662
57,0.9231469458508714,0.8946061413212915,0.9458362127352132,0.9693598747253418
58,0.8910481420075782,0.8729014121274524,0.9342919308906892,0.9549820423126221
59,0.8646633037339861,0.8437693631537607,0.9185691934491167,0.9336910247802734
60,0.8452048839252686,0.8215103666776808,0.9063720906325838,0.9593079090118408
61,0.813127256999506,0.7901861831267304,0.888924171752985,1.0432772636413574
62,0.7769891307732769,0.7495829878705684,0.8657846082430481,1.0133521556854248
63,0.7413956832105868,0.7466584443001547,0.864094002004501,1.0605072975158691
64,0.7239047380808358,0.6773151092440168,0.8229915608583218,0.9802601337432861
65,0.6714081650025376,0.6360609376820449,0.7975342862109721,0.9902017116546631
66,0.6870795195904847,0.6227138624221922,0.7891222100677386,0.9799060821533203
67,0.6335465033477712,0.6056685374927855,0.7782470928264271,0.9783809185028076
68,0.6057854133231617,0.6032148886332723,0.7766690985440791,0.9991319179534912
69,0.604961114230557,0.6040446706394725,0.777203107713468,0.9781200885772705
70,0.6056323611290655,0.5637052494371049,0.7508030696774654,1.0763115882873535
71,0.564058488495996,0.5789009678725884,0.7608554185077401,0.9867939949035645
72,0.559201679775648,0.5838474192108228,0.7640990899162378,0.9781980514526367
73,0.5615254721351873,0.5712554190899725,0.755814407834339,0.9644410610198975
74,0.7760994367510359,0.6407169581643332,0.8004479734275883,1.0148630142211914
75,0.5629703901081442,0.5377027866578548,0.7332822012416875,0.9599523544311523
76,0.5264786804947897,0.5015559010903969,0.7082061148355024,0.9761962890625
77,0.5194192709766816,0.5211839384495098,0.7219307019718096,1.0215380191802979
78,0.5604341890767356,0.5161309943264611,0.7184225736476139,0.9816529750823975
79,0.546954887214108,0.5112766386749589,0.7150361100496666,1.027099847793579
80,0.5281468075569545,0.4857136579317467,0.6969316020469632,0.9583299160003662
81,0.49117130305722495,0.4748534260787696,0.6890960935013125,0.9445469379425049
82,0.514927909056717,0.545025373909135,0.7382583381914051,1.0026130676269531
83,0.4932763630820212,0.4968958286934088,0.7049083831913256,0.9903161525726318
84,0.5050075928741526,0.4858303437026862,0.6970153109528414,0.9807019233703613
85,0.4722791315517693,0.4624228765056512,0.6800168207519952,0.9722368717193604
86,0.48605666678642556,0.4502946358069638,0.6710399658790553,0.9851322174072266
87,0.46979672190184907,0.8368186254280611,0.9147779104395017,0.9781639575958252
88,0.5507976137032019,0.44838453434129183,0.6696152136423513,0.9667680263519287
89,0.4497269868293655,0.438394769852128,0.6621138647182432,0.974992036819458
90,0.6238861805367693,1.1753083215068991,1.084116378211721,0.9411580562591553
91,0.9035894519814821,0.739511755094907,0.8599486932921678,1.0608081817626953
92,0.6431188054173906,0.5096697711220411,0.7139115989546894,1.0053198337554932
93,0.47480524923199807,0.4574529468908767,0.676352679369925,0.9867441654205322
94,0.44344190487237733,0.4241488905640963,0.6512671422420268,1.05466628074646
95,0.4347255650524781,0.4330228405926272,0.6580447101775283,0.9490408897399902
96,0.42294935854238885,0.4750045502262416,0.6892057386776764,0.9452486038208008
97,0.4731115530305934,0.4083367932727125,0.6390123576838812,0.9694840908050537
98,0.41540499491112254,0.44547016020411645,0.6674355101461986,0.9892439842224121
99,0.43002293105715905,0.3931500424117407,0.6270167800081117,0.9771749973297119
100,0.39617753182059134,0.38040423969450954,0.6167691948326453,0.9762730598449707
101,0.39293508189860904,0.38178932134096866,0.617891027075947,0.981726884841919
102,0.38800972463371597,0.368013882661395,0.6066414778610139,1.0833568572998047
103,0.38834341479656853,0.3925413715122181,0.6265312214983528,1.0000641345977783
104,0.38961338523392364,0.3744311737958516,0.6119078147857335,0.9513049125671387
105,0.3793889742309802,0.39076524457641854,0.625112185592649,0.9726011753082275
106,0.3814538806398338,0.35848524555494293,0.59873637400357,0.9571130275726318
107,0.48460933580019766,0.3882254254699589,0.6230773832117155,1.0846807956695557
108,0.4182725550136834,0.6669154597324467,0.8166489207318202,0.9776120185852051
109,0.3920233368038017,0.3677286761943425,0.60640636226407,0.9508991241455078
110,0.35277114028685563,0.3554458602845112,0.5961928046232285,0.9441101551055908
111,0.37547357018305877,0.3871065258944982,0.62217885362209,0.997844934463501
112,0.7019852154722838,0.987351736454206,0.993655743431399,1.0601089000701904
113,0.878052439645072,0.7714123794478234,0.878300847914781,0.9928069114685059
114,0.7195062080276347,0.7163175518197991,0.846355452407438,0.9533278942108154
115,0.6140383111539288,0.5468324012358055,0.7394811703051035,0.9793469905853271
116,0.5408357657561792,0.5859389864952764,0.765466515593776,0.9419379234313965
117,0.5081508796070223,0.4820530514850795,0.694300404353245,0.9839940071105957
118,0.500370025913292,0.44973109312634046,0.6706199319482985,1.0155079364776611
119,0.4516273835830599,0.45382301826204097,0.6736638763226369,0.9596371650695801
120,0.4345537205444318,0.4119656724489738,0.6418455207049231,0.9442038536071777
