train_mse,train_rmse,valid_mse,valid_rmse,test_mse,test_rmse,epoch_time
45.04918922621106,6.711869279583078,286.8326756831478,16.93613520503269,4.9155039239946445,2.2170935758318016,4.798334836959839
41.804303819035724,6.465624781800729,288.3860749476315,16.981933781157892,4.850159646283525,2.202307800077801,4.755111932754517
40.454660291709594,6.3603978092340725,289.5589394941926,17.016431455924963,4.826115960914952,2.19684227037695,6.054101943969727
39.70956184485602,6.301552336119729,290.18735574328286,17.03488643176945,4.835037838628826,2.19887194684657,5.3238630294799805
39.114847449272396,6.254186393870301,290.7354438039748,17.050966066589154,4.847324274208707,2.201663978496425,4.380424976348877
39.15262979477171,6.257206229202591,290.9937699419611,17.058539502019542,4.836761421873234,2.199263836349162,4.550627946853638
38.441400607805406,6.2001129512135025,291.46046428229005,17.07221322155654,4.864320236917895,2.2055204004764715,4.5365211963653564
38.09561255016024,6.1721643327248055,291.5541320782812,17.07495628334905,4.872703490584779,2.20742009834666,4.732507705688477
37.80438311932579,6.148526906448876,291.7222351061509,17.079878076442785,4.8895699004642665,2.211237187744514,4.402171850204468
37.51914337551783,6.125287207594255,291.73053900678366,17.080121164874203,4.9083705630231025,2.2154842727997646,4.4834370613098145
37.250683511249605,6.1033338030333555,291.7886087265523,17.08182100147851,4.927683605036388,2.2198386439190547,7.138509035110474
36.94533649096413,6.078267556710887,291.88723724894226,17.08470770159508,4.951828735802944,2.2252704859865786,7.352736949920654
36.65773850651014,6.054563444750591,291.8797591282603,17.08448884597547,4.974511650934194,2.230361327438717,7.339641094207764
36.41775739571405,6.0347127020028095,291.92369050806496,17.085774507117463,5.00562648420843,2.2373257438755827,7.3412511348724365
36.248132712027385,6.020642217573419,291.91994184803434,17.08566480556242,4.996644600527361,2.235317561450131,7.319053888320923
35.94919986677548,5.995765161076231,291.9803672360585,17.08743302067512,5.045219248626381,2.246156550338017,7.307890892028809
35.64467954597776,5.9703165364976885,291.8586704416529,17.083871646721445,5.0678377832906945,2.2511858615606783,6.720980882644653
35.397269432128425,5.949560440245012,292.09126268020447,17.090677654212676,5.106877372600138,2.259840121026295,7.414019823074341
35.33734647527574,5.94452239252875,292.12583370441024,17.091689024330226,5.146363840283205,2.2685598604143564,7.357962369918823
35.031145337082094,5.918711459184515,292.25327316649697,17.095416729828408,5.191598827019334,2.2785080265426614,7.35837197303772
34.71036790316067,5.891550551693559,292.23741111323676,17.094952796461204,5.216770404096072,2.284025044542216,7.327119827270508
