Epoch,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,epoch_time
1,46.21213795244694,448.95070550441744,5.1069434642791744,6.797951011330321,21.188456892950402,2.259854744066347,0.2520749568939209
2,43.59108932316303,445.77018370628355,5.098279881477356,6.6023548316614304,21.113270322389273,2.257937085367384,0.24339795112609863
3,42.13034677505493,444.83549716472623,6.017492485046387,6.490789379964115,21.091123658182042,2.4530577826554323,0.2689321041107178
4,41.38122626642386,444.67696170806886,6.554767704010009,6.432824128361031,21.087364977826624,2.56022805703125,0.22553443908691406
5,39.90120887259642,444.41608250141144,7.420836591720581,6.316740367673538,21.081178394516076,2.7241212512883086,0.23063302040100098
6,36.794543102383614,442.289013838768,6.963485050201416,6.065850567099688,21.030668411602328,2.638841611427525,0.22542595863342285
7,32.84049793084463,442.3789427280426,6.272029733657837,5.7306629573588275,21.032806344566637,2.504402071085599,0.22197794914245605
8,29.013320406277973,440.6636983156204,6.777163171768189,5.38640143382184,20.991991289909123,2.6032985176057295,0.22321796417236328
9,24.90602472424507,445.55236461162565,6.330107116699219,4.990593624434379,21.10811134639065,2.5159704125246027,0.22122502326965332
10,21.330654243628185,447.2198687076569,6.5779481649398805,4.618512124443129,21.14757358912972,2.5647510921997636,0.22251224517822266
11,17.697743922472,457.14577717781066,6.6367148637771605,4.206868659997838,21.380967638949613,2.576182226430646,0.26101088523864746
12,14.721135094761848,457.14541553258897,6.478806257247925,3.8368131430605072,21.380959181771733,2.5453499282511087,0.21915197372436523
13,12.400203729669252,459.60989688634874,5.808259797096253,3.5213922998821436,21.438514334868188,2.4100331526965046,0.21169281005859375
14,9.525443772474924,458.69105834960936,5.678067684173584,3.08633176643,21.417073991318453,2.382869632223631,0.216810941696167
15,8.784937312205633,447.10577768087387,5.664599800109864,2.963939491994672,21.144875920205205,2.380041974442859,0.237990140914917
16,6.982525393366814,446.5208356499672,5.813770079612732,2.642446857245537,21.1310396253939,2.4111760781022884,0.24638104438781738
17,6.17694557706515,452.5051431775093,5.713045597076416,2.4853461684572533,21.272168276353714,2.3901978154697607,0.22838592529296875
18,5.546487922469775,445.1771065592766,5.771444249153137,2.3550982829745717,21.099220520182175,2.4023830354781346,0.22327685356140137
19,4.765444139639537,452.40658156871797,6.0847567319869995,2.1829897250421353,21.269851470302232,2.466729967383337,0.2202458381652832
20,4.169861170152823,464.3334174156189,6.010170912742614,2.042023792748954,21.54839709620228,2.451564992559368,0.21787714958190918
21,4.4302289461096125,446.2132336616516,6.114528012275696,2.104810905071905,21.12375993192622,2.472757168076901,0.22008132934570312
22,4.3361436277627945,447.3880054712296,6.261944317817688,2.082340900948448,21.151548536011013,2.502387723319008,0.2564880847930908
23,3.680042984584967,460.2178262710571,6.482632875442505,1.9183438129243067,21.45268808963243,2.546101505329767,0.22197294235229492
24,3.7338825315237045,447.00924054384234,6.345767021179199,1.932325679465991,21.142593042099694,2.5190805904494598,0.22046899795532227
25,3.5445387214422226,440.0754654169083,6.705112814903259,1.8826945374760673,20.977975722574097,2.589423259126105,0.2189018726348877
26,3.7707737187544503,447.67147200107576,6.705779027938843,1.9418480163891432,21.158248320715867,2.589551897131788,0.2147970199584961
27,4.139373096326987,446.53871712684634,6.689184069633484,2.0345449359321086,21.1314627304133,2.5863456980136053,0.2282097339630127
28,3.9176295648018518,444.74304336309433,6.897203731536865,1.979300271510579,21.088931773873572,2.6262527927708836,0.2513589859008789
29,3.298613245288531,445.1365175485611,7.03408637046814,1.816208480678507,21.09825863782509,2.652185206667917,0.2514371871948242
30,3.452122524380684,441.6466960430145,7.158789205551147,1.8579888386049803,21.01539188411709,2.6755913749209066,0.22809505462646484
31,3.1783089165886245,442.29600967168807,7.121257495880127,1.782781230714701,21.030834735494643,2.6685684356748522,0.21874713897705078
32,3.31904806693395,428.1583268880844,7.238216495513916,1.8218254765300517,20.691987021262225,2.690393371890794,0.2218177318572998
33,3.420775979757309,438.6986223459244,7.439706707000733,1.849533989889699,20.94513361967224,2.7275825756520615,0.22037506103515625
34,3.2599395091334977,452.56814301013947,7.784781050682068,1.8055302570528964,21.273649029025073,2.7901220494240153,0.2567481994628906
35,3.4516647855440774,440.9479442358017,7.9102335453033445,1.8578656532548519,20.99876054046528,2.8125137413536923,0.2204751968383789
36,2.9872276236613593,444.74078047275543,7.596926164627075,1.7283598073495459,21.08887812266825,2.7562521953963275,0.22494101524353027
37,3.2034057453274727,429.48231023550034,7.8526767015457155,1.7898060636078628,20.72395498536658,2.802262782385998,0.2212207317352295
38,2.8943717976411185,423.7435365319252,7.783849143981934,1.701285336926501,20.585031856470984,2.789955043362157,0.2192368507385254
39,3.016801712413629,436.2499384522438,7.724526572227478,1.7368942720884393,20.886597100826258,2.7793032530163884,0.21833491325378418
40,3.4323829486966133,419.564573597908,7.59144024848938,1.852669141724073,20.483275460675426,2.7552568389334198,0.21503996849060059
41,3.1411142150561013,444.71000262498853,8.797734117507934,1.7723188807480728,21.08814839252106,2.966097455834507,0.21273493766784668
42,3.0906053756674132,434.78013051748275,8.079954552650452,1.7580117677841105,20.85138198099787,2.842526086538249,0.21586084365844727
43,3.0110667248566947,427.83728328943255,8.00452196598053,1.7352425550500699,20.684227887195416,2.829226390019104,0.22304201126098633
44,3.1732546711961427,432.1694768309593,8.386393737792968,1.7813631497244302,20.788686269963268,2.8959270946957503,0.22002410888671875
45,2.919577479362488,422.4599456429481,7.834783983230591,1.7086771138405548,20.553830437243278,2.799068413460198,0.21889495849609375
46,3.025751111408075,429.355095911026,8.6474130153656,1.7394686290382115,20.72088550016688,2.9406484005004065,0.25522899627685547
47,3.0071303993463516,421.3339339494705,8.755510759353637,1.7341079549285137,20.526420388111283,2.958971233275788,0.21970677375793457
48,2.980154680709044,429.0761837005615,8.931858444213868,1.7263124516462958,20.714154187428495,2.9886214956420742,0.22196412086486816
49,2.9534425362944603,420.92368718385694,8.85826416015625,1.7185582725920179,20.51642481486131,2.9762836155440984,0.22202014923095703
50,2.8759876315792403,410.9478273153305,8.60423264503479,1.6958737074379213,20.271848147500773,2.9332972309390657,0.22174286842346191
51,2.920078498621782,433.57549184560776,9.00473256111145,1.708823717831006,20.822475641613984,3.0007886565220567,0.21411895751953125
52,3.089589757223924,420.1778616786003,9.176490688323975,1.7577228897707182,20.498240453234036,3.0292723034293196,0.21833419799804688
53,2.6196770668029785,411.59543190002444,8.98323850631714,1.6185416481521193,20.287814862621957,2.997205115823263,0.21164393424987793
54,2.501507726808389,416.9328207492828,8.976675033569336,1.5816155433000743,20.41893289937755,2.9961099835569014,0.21199488639831543
55,2.5775578742225966,412.0157126069069,8.795700311660767,1.6054774598924135,20.29817017878476,2.965754593971114,0.22267603874206543
56,2.575311357776324,415.3174100756645,9.05276803970337,1.6047776661507736,20.379337822305818,3.0087818198904634,0.22344112396240234
57,2.8629566778739295,416.3284224867821,9.466002416610717,1.6920273868569413,20.404127584554605,3.076686922098301,0.2846860885620117
58,2.571363170941671,427.1868227481842,9.599319219589233,1.6035470591603076,20.66849831865354,3.0982768145517974,0.2201709747314453
59,2.70266484717528,418.57179633378985,9.692290258407592,1.6439783597040687,20.459027257760567,3.1132443300209496,0.21907305717468262
60,2.732144057750702,407.8336460113525,9.662897205352783,1.6529198582359346,20.19489158206482,3.108520098914077,0.22194623947143555
61,2.77009130269289,410.85745733976364,9.40264048576355,1.6643591267190174,20.26961907238919,3.0663725288626544,0.2194812297821045
62,2.6157228921850524,418.39959865808487,9.913019752502441,1.6173196629562916,20.454818470426105,3.148494839205305,0.22198915481567383
63,2.7530981053908667,397.48322221040723,9.645075511932372,1.6592462461584376,19.936981271255867,3.1056521878556156,0.22066688537597656
64,2.631759986281395,403.2601624250412,10.495078754425048,1.622270010288483,20.08133866118096,3.2396108955282035,0.2178807258605957
65,2.54578681041797,393.62870733737947,9.928704261779785,1.595552196080708,19.84007830975925,3.150984649562702,0.2214062213897705
66,2.4732871303955712,388.56783027648925,10.41495213508606,1.572668792338543,19.712123941282666,3.227220496818595,0.21061420440673828
67,2.5590542778372765,406.578485250473,10.101913022994996,1.5997044345244769,20.16379144036342,3.178350676529416,0.21434783935546875
68,2.6685696691274643,390.8114071369171,10.249993371963502,1.6335757310658923,19.7689505825908,3.201561083590863,0.22471308708190918
69,2.341985131303469,397.6988415956497,10.239171075820924,1.5303545769864804,19.942388061504815,3.1998704779757765,0.27591586112976074
70,2.507921040058136,400.77555791139605,10.163117456436158,1.583641701919388,20.019379558602612,3.187964469130131,0.21898388862609863
71,2.43355759481589,398.2160508513451,10.219341707229614,1.5599864085356288,19.955351433922306,3.196770512130893,0.22038507461547852
72,2.373793736100197,383.9877994775772,10.158913612365723,1.540712087347989,19.595606637141326,3.187305070489131,0.22211503982543945
73,2.31204142421484,387.7796656131744,9.94235634803772,1.5205398463094744,19.692121917487064,3.1531502260497706,0.21799182891845703
74,2.1927605817715325,393.5695134282112,10.071060419082642,1.4807972790937767,19.838586477574736,3.173493409333418,0.22140812873840332
75,2.4908174326022468,384.71737279891965,10.4658757686615,1.5782323759834123,19.614213540158058,3.2351005809188527,0.21993327140808105
76,2.4644113009174666,391.9942434072494,10.617176294326782,1.5698443556344899,19.798844496769235,3.2584008799297215,0.22139310836791992
77,2.4719580858945847,388.90759776830674,10.373053503036498,1.572246191248236,19.720740294631607,3.2207225125795143,0.2229747772216797
