x_sgp4_km,y_sgp4_km,z_sgp4_km,x_horizons_km,y_horizons_km,z_horizons_km,err_x_pred,err_y_pred,err_z_pred
4752.040070074796,-4850.687974805809,-279.6218143406343,4754.12539166701,-4848.425832736615,-283.48282094661016,1.3542413,2.5300455,-2.493178
5430.996231501931,-3547.59566990291,-2032.3848823525636,5431.816662537969,-3544.292386793658,-2035.9574644935724,0.7566506,3.0799344,-2.1301417
5495.18476782619,-1842.8747384055232,-3554.4890683419303,5494.649147154169,-1838.905959996038,-3557.368222230315,-0.009737428,3.486927,-1.3458652
4938.416422413536,70.15297806928997,-4673.850978341967,4936.586644097811,74.3382168222125,-4675.71198087648,-0.68248177,3.538002,-0.37506223
3824.53298614118,1975.320678306842,-5264.493342868752,3821.61566993569,1979.249701565789,-5265.12635951444,-1.0646219,3.1734219,0.36455992
2279.658648787098,3657.914613205171,-5260.210416516316,2275.9810595997033,3661.144114108092,-5259.543131730661,-1.3922104,2.4037554,1.0888095
477.937246253891,4928.334341136408,-4661.543059855949,473.9121802667483,4930.497779336585,-4659.648179078061,-1.7753859,1.382951,1.7170818
-1377.6347946913668,5642.931664349352,-3535.693995257065,-1381.554273463415,5643.780524413601,-3532.782039661385,-2.071964,0.54972416,2.1462908
-3077.543642464347,5720.153445340361,-2009.4019316686383,-3080.9140408313388,5719.585871889595,-2005.7990226636591,-1.8900131,-0.65715915,2.4315958
-4429.225196774393,5150.22722095898,-255.17684341047803,-4431.662193138646,5148.301546771569,-251.28988470162216,-1.3589586,-1.7172458,2.4897604
-5279.147388096246,3996.9017259323305,1528.0072545524256,-5280.371501619483,3993.8316018898904,1531.737337535934,-0.64208287,-2.6382785,2.147577
-5530.703401627791,2390.551811273135,3137.505755800172,-5530.572707877013,2386.683082176492,3140.6541478517925,-0.011789318,-3.3813457,1.4278209
-5155.438271060327,513.2564127884484,4390.419805220208,-5153.965542034999,509.0266361177629,4392.628109533598,0.7120231,-3.578995,0.5136728
-4196.145302552063,-1422.2002646515837,5144.574662950797,-4193.496367954165,-1426.3115253289334,5145.591468576949,1.1392115,-3.3628035,-0.5530826
-2761.692466983406,-3196.619842961858,5314.525979545641,-2758.166511922006,-3200.1468324547004,5314.235732293538,1.3687917,-3.034212,-1.0118554
-1014.5350169637416,-4609.070142637105,4880.992115335657,-1010.5310766874276,-4611.612674926316,4879.427648051363,1.602317,-2.1668038,-1.4709314
847.5256474118364,-5499.390905632639,3892.9775409871286,851.554211861709,-5500.6603038194335,3890.3164702613417,1.7995237,-0.6631703,-2.1970427
2613.4908326875375,-5766.327053210103,2462.4408016238817,2617.087607412653,-5766.178915211152,2458.9854187741585,1.7700603,0.82827175,-2.6568887
4083.0568704413568,-5379.319460744023,751.8587961325056,4085.813773439162,-5377.77053410344,748.0024326886967,1.5737332,2.1583204,-2.6334934
5089.636704821679,-4382.320087417735,-1044.2413431774698,5091.241555936438,-4379.54669056179,-1048.059982622452,1.2003957,2.7499378,-2.4318085
5519.614075247878,-2888.804487031612,-2721.74833782169,5519.885934631734,-2885.1215990441856,-2725.095746664076,0.41552398,3.3077202,-1.8635234
5325.236902962222,-1068.4606373487604,-4090.564337657171,5324.145531701039,-1064.2850648023425,-4093.0614004087392,-0.3462674,3.608453,-0.94787866
4529.557234310063,872.5895550466403,-4996.233535933182,4527.225525788883,876.7857613175543,-4997.597057610147,-0.90189165,3.5125144,-0.012695473
3223.1696942937824,2715.3007221661114,-5337.015084091524,3219.8586982095276,2719.044127119623,-5337.089238074156,-1.2731632,3.0026305,0.6918804
1553.6289849306977,4252.086572977608,-5074.772203358427,1549.709564254927,4254.952947874837,-5073.544747229204,-1.6085113,2.0353918,1.5022643
-290.9851337004648,5309.609696373731,-4238.949030685429,-295.07283544561136,5311.271267434998,-4236.553366116935,-2.0158508,1.079376,1.9756479
-2102.7058049056427,5767.950735418784,-2923.4576068199976,-2106.5002964993714,5768.213117076508,-2920.159258227435,-2.1647289,0.17086706,2.3368273
-3676.697830448338,5574.329515504583,-1276.6347477089837,-3679.767134659598,5573.155363614783,-1272.8039308896696,-1.8040975,-1.0727684,2.5494826
-4560.935700491014,5040.005174961507,10.526464349405648,-4561.359746228897,5039.61877250079,11.255264907314157,-0.87249005,-1.8756087,1.841886
-5334.07979376477,3814.632509945952,1780.6554910617806,-5334.272875590415,3814.0400162191254,1781.3425474643198,-0.42482996,-2.4660594,1.5945089
-5502.61343331759,2156.87836075173,3348.3782450458534,-5502.553715574409,2156.146724376695,3348.945644111426,0.09669086,-2.9757347,0.982534
-5047.539118881229,254.67202185007807,4535.568729515788,-5047.233509773284,253.8844403605119,4535.951864759545,0.5288183,-3.1107554,-0.006155845
-4020.699572537299,-1676.3998569650278,5207.545200108434,-4020.182734353554,-1677.1543794879176,5207.7008013285795,0.9258008,-2.9020574,-0.5728358
-2538.582723335765,-3417.6537831601595,5288.185160348979,-2537.913402358249,-3418.2895507819135,5288.095639784639,1.2351305,-2.2817566,-0.8873418
-769.0164423128431,-4771.894431344745,4768.30989517455,-768.2702007913457,-4772.33958750203,4767.985464734577,1.463852,-1.2481406,-1.2258395
1087.64727760264,-5585.512352520911,3706.707474430641,1088.3857047465156,-5585.716210845836,3706.1851487913345,1.5656966,0.32703313,-1.7681069
2820.986798326352,-5765.926751412704,2223.7186564643084,2821.633758255852,-5765.866215993618,2223.057979350719,1.3784088,1.6867838,-1.9865081
4234.389509055941,-5292.424267252288,487.824220898912,4234.8719545988015,-5292.106299476483,487.1002943508501,1.1518294,2.4025245,-1.995461
5167.686425253775,-4218.828985130347,-1303.5633156420718,5167.949832524075,-4218.29009594388,-1304.2678251604043,0.83453625,2.776181,-1.7468445
5515.650037660166,-2667.327278426479,-2946.926273386555,5515.665240133146,-2666.629067496424,-2947.5314559509047,0.34306633,3.0148327,-1.183952
5239.865513809283,-814.1251309579097,-4256.139708793879,5239.631587472287,-813.346937233065,-4256.577432625597,-0.24767351,3.1015308,-0.41330513
4372.560882309498,1131.0416416730834,-5083.571611579651,4372.10476636646,1131.81200450499,-5083.793050779934,-0.6617456,2.794612,0.1975254
3012.324439405051,2948.7442379746744,-5336.323624667085,3011.698163869673,2949.4195133427133,-5336.304287452283,-0.93424076,2.2487607,0.75398445
1312.6963686810602,4434.215766124015,-4986.131292757903,1311.9704181060265,4434.720114416595,-4985.873901927227,-1.1342057,1.5823172,1.0098336
-534.866749671532,5419.823445771114,-4072.299597294407,-535.6103958398112,5420.099805661222,-4071.83366686153,-1.3390478,0.86172324,1.4887633
-2321.9995411992113,5793.666184372641,-2697.550920553115,-2322.6770884208076,5793.683290195761,-2696.92944539121,-1.3575536,-0.19167444,1.8301003
-3846.5510563668263,5512.473486790202,-1016.9994496629014,-3847.08623499516,5512.229264377706,-1016.2928449331156,-1.1466181,-1.311975,1.950362
-4935.533520162347,4607.127360399281,778.9923428679895,-4935.865723704838,4606.649545530781,779.7035005236133,-0.770331,-2.092407,1.8430163
-5465.171849649139,3179.672704689912,2486.4382368992224,-5465.26382934871,3179.0155060162433,2487.073359385112,-0.27826366,-2.6653016,1.4487149
-5375.346237244431,1391.8030259323682,3911.2610457806272,-5375.1879981846705,1391.0414662849143,3911.7480036101942,0.2192857,-3.064106,0.680968
-4676.449092872961,-553.7868723371233,4891.663770307275,-4676.05905323101,-554.5664611944096,4891.947967950718,0.6974894,-3.04478,-0.31555903
-3447.9241278985432,-2436.6725076016364,5316.504650223194,-3447.3470631326454,-2437.3814737480243,5316.5545693563745,1.08272,-2.6818438,-0.71068317
-1829.0003448603516,-4043.6571979426417,5137.660179847986,-1828.3017174534568,-4044.2155962533266,5137.471178117506,1.3152081,-1.9631627,-0.98780864
-2.951567033409829,-5192.665692975515,4375.3039593236845,-2.2108076571548736,-5193.01045424132,4374.898642392389,1.5582277,-0.6660773,-1.4959564
1823.405206596614,-5753.2188098967345,3115.734366575288,1824.104330596047,-5753.311600223616,3115.1599413744266,1.5308636,0.9206481,-1.9812555
3442.9869209805747,-5661.40897233849,1501.879366006228,3443.565891460493,-5661.240340980694,1501.201935400078,1.3068047,2.0435946,-2.1127229
4672.099384048157,-4927.533938818625,-282.7950587360961,4672.493369654824,-4927.124476256255,-283.4975780648183,1.0676726,2.6013234,-2.0039732
5371.657755785874,-3635.116653316302,-2035.3611519938856,5371.823759131194,-3634.514234328528,-2036.00906200316,0.64215064,2.8807664,-1.6357862
5463.162136947822,-1931.1609467567764,-3556.92880066516,5463.083218938268,-1930.4353913553364,-3557.4490265242257,0.059285227,3.175918,-0.882906
4937.323525537342,-8.92014201233686,-4675.4738529005635,4937.010618592053,-8.154428948643842,-4675.808887560387,-0.5159468,3.0828335,-0.13452238
3854.487077881076,1914.3810219966217,-5265.109045159183,3853.9770232107658,1915.100337060427,-5265.222920379824,-0.83665913,2.6882124,0.44165736
2337.277650929639,3621.972211975653,-5259.739683002988,2336.628585192613,3622.5645429543806,-5259.621361352021,-1.0677139,2.00982,0.9546754
556.7235607684478,4921.430759685095,-4660.027486268887,556.0092227028424,4921.829512875382,-4659.691948021958,-1.2634748,1.3018473,1.2835484
-1286.5681102620513,5665.83260083122,-3533.293603217024,-1287.267342185413,5665.993429316234,-3532.780060384362,-1.5167263,0.52385217,1.7294579
-2984.479501347917,5770.2571544078455,-2006.3798215209797,-2985.0853353834177,5770.162479472406,-2005.7470901845152,-1.3936795,-0.6205314,1.9979082
-4344.685545140931,5221.851032686558,-251.871224737536,-4345.129868299587,5221.512180703151,-251.19180091712096,-1.0846797,-1.6677495,1.9875388
-5212.700142674901,4081.921527401718,1531.2214149878344,-5212.933583620909,4081.3774971482258,1531.8704351778713,-0.6401933,-2.2805066,1.8035698
-5489.872146829721,2479.3247422902023,3140.260877125915,-5489.869233010321,2478.638196362321,3140.805844676693,-0.108872265,-2.8200836,1.238302
-5144.84497795486,595.7186212032419,4392.399450961317,-5144.60730907352,594.9678877244053,4392.779567678742,0.4067429,-3.07696,0.27201483
-4216.986580864147,-1355.3909862743153,5145.550788020243,-4216.542502533347,-1356.1202052379535,5145.724355619645,0.8544796,-2.964985,-0.49491948
-2811.606265931228,-3153.028206938287,5314.385100096793,-2811.0070970129123,-3153.653733828619,5314.334651783307,1.1912637,-2.4356089,-0.8504573
-1087.868116405188,-4593.630706089579,4879.747946143409,-1087.1826976377288,-4594.082385081149,4879.481794403586,1.4493941,-1.4999378,-1.2276841
759.0811164430326,-5513.85032503484,3890.7693506565583,759.7749485746078,-5514.078768447654,3890.320498241312,1.5853602,0.013335101,-1.8003013
2519.9601524517952,-5809.043347615481,2459.5178610360467,2520.5846480506457,-5809.025284300982,2458.9396632313064,1.4711329,1.4639536,-2.1490057
3995.045809572803,-5445.445202549168,748.5523654817637,3995.5316286899606,-5445.185915973065,747.912643965338,1.2242744,2.3248074,-2.1822305
5017.12306131345,-4464.354085983273,-1047.5555957741856,5017.418026204754,-4463.886424825856,-1048.1835346549767,0.9451435,2.7364056,-1.9585881
5470.81020990562,-2977.450153370733,-2724.6930391912624,5470.884380376298,-2976.8305175290975,-2725.238236569989,0.38306648,3.0518296,-1.3820701
5305.659427120226,-1153.6881745854032,-4092.802899629012,5305.50830058943,-1152.9888311768684,-4093.2057189350166,-0.23710579,3.247178,-0.5616725
4541.41138628493,800.4049884282639,-4997.507416440507,4541.055587008365,801.1036800100553,-4997.725162337397,-0.7045926,3.0227413,0.11634666
3265.1124225623303,2664.2965764411942,-5337.172113857967,3264.594744804507,2664.915892617238,-5337.183745957647,-0.98933756,2.5138814,0.6874994
1620.9281835570778,4228.0039876081755,-5073.783763534233,1620.3082706681153,4228.4753028065215,-5073.591351900162,-1.2073479,1.7953811,1.0949736
-205.91871489503868,5315.152365206767,-4236.914807216511,-206.570746808455,5315.424026253661,-4236.542779574486,-1.4857394,1.0266573,1.5546021
-2009.471271962613,5802.478714888859,-2920.5970288540357,-2010.082369630169,5802.5215593999355,-2920.0893635218495,-1.6120908,0.11202004,1.9298863
-3585.828685400744,5633.924619648036,-1273.2647630798017,-3586.330521843689,5633.735278850076,-1272.6804377930794,-1.4023578,-1.0394747,2.0796318
-4756.206685730711,4827.577937652982,518.577927497939,-4756.543944996331,4827.179272634737,519.1722252814944,-0.98030275,-1.9026649,1.990579
-5387.602539038497,3474.183483359642,2251.4713602039756,-5387.738553223102,3473.622312027298,2252.008016091012,-0.48598546,-2.4783978,1.6644204
-5408.31435055671,1726.9864938134958,3728.442835049768,-5408.235774344208,1726.3276142069417,3728.862070415677,0.089830965,-2.9401274,0.9726434
-4816.175066811492,-215.92326957293372,4781.736933889595,-4815.893147227801,-216.60398222309075,4781.992973895664,0.60832447,-3.0159698,-0.16913268
-3678.548052046785,-2134.3929969110573,5291.920109642175,-3678.0969429076326,-2135.0185255324277,5291.9870364916005,1.0190432,-2.7951336,-0.6499072
-2124.4038941312524,-3811.188715117175,5201.2050035123075,-2123.836829589161,-3811.689011909345,5201.079122520076,1.2868868,-2.1434224,-0.966102
-329.69095571150376,-5056.362957225747,4519.795135791189,-329.0733573878494,-5056.6838692566125,4519.49525982832,1.558263,-0.9413131,-1.4904995
1502.353682308039,-5728.580842442511,3324.7989047875135,1502.9521705787097,-5728.690064733491,3324.3633856652436,1.5960189,0.6256524,-2.0794005
3164.0368100173687,-5751.272206946739,1751.7709553739571,3164.5498504251045,-5751.1624974219085,1751.2531579005326,1.4068795,1.8839855,-2.282051
4466.876718309402,-5121.6954706285605,-20.49708693245586,4467.249837161972,-5121.38509630704,-21.036277053266403,1.180807,2.5217657,-2.1923494
5263.354416841474,-3911.4938412414895,-1790.467368080627,5263.550226201556,-3911.023785586921,-1790.9662297628145,0.73607785,2.8449771,-1.8320434
5463.900664761238,-2258.3685714760136,-3357.190491323189,5463.902958937475,-2257.796438950967,-3357.5945815799673,0.089343965,3.235518,-1.0648391
5046.856641216028,-349.9155472354935,-4543.424656738234,5046.67099232537,-349.3089959224893,-4543.691822410616,-0.5471907,3.2581036,-0.2233142
4060.331824849925,1598.07776907259,-5215.576055209778,4059.98390950128,1598.6498071768744,-5215.681090939219,-0.87754434,2.9083323,0.35769364
2616.186062564734,3365.991626868833,-5298.259849162847,2615.718479757404,3366.4654170800086,-5298.195894119038,-1.1505944,2.2561443,0.9722272
877.2760807905014,4754.636569216802,-4782.272441222436,876.7431499179942,4754.960791359202,-4782.051272003738,-1.352947,1.508713,1.3555939
-960.5099876545396,5607.127307697942,-3725.526879481747,-961.048243845852,5607.268056949301,-3725.176882534667,-1.6916262,0.74772716,1.7937613
-2689.770295562986,5826.417666146759,-2246.923825353402,-2690.254084080742,5826.361526605662,-2246.4868158307413,-1.6404328,-0.33365488,2.083058
-4114.731628550366,5386.665049240364,-513.4908604075893,-4115.107744048916,5386.420607491311,-513.0175922738292,-1.3521307,-1.4051762,2.114157
-5073.611567809421,4336.802904393306,1278.235029789124,-5073.839241587063,4336.4001109480205,1278.690274357922,-0.83158046,-2.1186726,1.9158102
-5457.43126979428,2795.402001756595,2924.6653721499033,-5457.487229832371,2794.888342832979,2925.051774220927,-0.29483134,-2.6851954,1.4125009
-5222.698149243872,937.1550223331562,4238.681121204105,-5222.578954345998,936.5905493357376,4238.956455730003,0.26824,-3.0281503,0.5479058
