Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_calcul_s
1,4.649117664756062,2.234396472155491,1.494789775237806,1764789248.998261
2,2.0966212671493816,2.04810270924713,1.4311193902840986,1764789266.387468
3,2.0541187602782918,1.9990201183011598,1.4138670794318537,1764789283.896086
4,1.9774867062256716,1.9047004722198035,1.380108862452453,1764789301.527655
5,1.8201762705205757,1.680934296833856,1.2965085024147955,1764789319.205012
6,1.6130398378193935,1.5312748189980738,1.2374468954254456,1764789337.1012459
7,1.4986587478735736,1.4337938739874652,1.197411321972306,1764789354.491337
8,1.4279039279322758,1.394702081612059,1.1809750554571672,1764789371.887115
9,1.393238877024606,1.3622870558925042,1.1671705341947698,1764789389.6861792
10,1.3677101463915031,1.347802324760183,1.1609488898139242,1764789407.097177
11,1.3329101216013186,1.3104571273950774,1.1447519938375637,1764789424.46401
12,1.306205494381557,1.2783857120427293,1.1306572035956475,1764789442.3781939
13,1.2790639773707524,1.251896547171,1.1188818289573748,1764789459.871409
14,1.2538039514394563,1.25241681627024,1.1191142999132127,1764789477.472338
15,1.246539490245213,1.2189024616485444,1.1040391576608795,1764789495.318441
16,1.2243238927047944,1.2007855142980257,1.095803592939002,1764789512.7312262
17,1.204298941888542,1.1837684698751039,1.0880112452889004,1764789530.0998552
18,1.2069482630658372,1.168063331186493,1.0807697863960173,1764789547.521578
19,1.1782148084907889,1.161753273316633,1.077846590808095,1764789565.504642
20,1.1812912231293795,1.2063244240375879,1.0983280129531376,1764789583.283721
21,1.1337903615470244,1.1280358519022153,1.0620903219134497,1764789600.809953
22,1.118999153654152,1.0366328180045168,1.0181516674859974,1764789618.131221
23,1.0214940886074138,1.0390786112886723,1.0193520546350374,1764789635.5697432
24,0.9926098852514107,1.0187181743366696,1.0093156960716847,1764789653.0187452
25,0.9404957004796679,0.9309994085717981,0.9648831061697567,1764789670.598421
26,1.1324163519333457,1.4282335896984997,1.1950872728376365,1764789688.254775
27,1.3619374276321625,1.3050000523086462,1.1423659887744586,1764789705.99456
28,1.2878193164540228,1.2658491128898948,1.1250996013197654,1764789723.732738
29,1.4411206785763535,1.4178136851917083,1.1907198180897587,1764789741.221555
30,1.3945113788141268,1.3739855616901802,1.1721713021952807,1764789759.0651011
31,1.3466517501902358,1.2788932122394583,1.1308816084097655,1764789776.798005
32,1.203455172409521,1.1738117083419706,1.0834259127148338,1764789794.692436
33,1.2037890943411356,1.1720012009283092,1.0825900428732518,1764789812.6404521
34,1.158149440154851,1.1182371634885528,1.0574673344782584,1764789830.232266
35,1.1324633816692318,1.088333057204836,1.0432320246257953,1764789848.087423
36,1.0960131571671674,1.0709784267705247,1.0348808756424697,1764789865.8584902
37,1.0792014353743224,1.0661147624497938,1.0325283349379781,1764789883.745641
38,1.0715407071826615,1.0401801676271814,1.019892233339965,1764789901.341978
39,1.0389292869612434,1.0120634315622465,1.0060136338848726,1764789919.118332
40,1.0275700582522098,0.995617069887154,0.9978061284072943,1764789936.838839
41,1.004457318894217,0.9794727408579577,0.9896831517500728,1764789954.880696
42,0.9898553563055591,0.98620399476734,0.9930780406228606,1764789972.9902122
43,0.9463876233758214,0.9100699768680208,0.9539758785566964,1764789991.755052
44,0.8771397064779406,0.8860187268180546,0.9412856775804329,1764790009.8157198
45,0.8670946674369205,0.7715137005548611,0.8783585262037713,1764790028.26992
46,0.7815079924380668,0.7763130941611027,0.8810863148188733,1764790046.364038
47,1.1760636810387406,1.379027212926439,1.1743198937795607,1764790064.227584
48,1.0329840160975947,0.951448123292806,0.9754220231739726,1764790081.7118669
49,0.949249764190656,0.9296942177602899,0.9642065223593387,1764790099.926652
50,0.9375520028243555,0.9215068213258669,0.959951468213819,1764790117.501754
51,0.9268042116521675,0.9142164997582403,0.9561466936397575,1764790135.8032892
52,0.9146509220666974,0.903483439115024,0.9505174586061131,1764790153.4019158
53,0.9269147005593665,0.9076206391137616,0.9526912611721394,1764790171.0387368
54,0.911427174216119,0.8914521804305716,0.9441674535963266,1764790188.973535
55,0.9015067615241648,0.876591676959298,0.936264747258647,1764790206.830592
56,0.8937583663196207,0.8757908859542597,0.9358369975344316,1764790224.12768
57,0.8852216180796936,0.8671547586237577,0.9312114467851851,1764790241.4469068
58,0.8796432190966383,0.8631207230283278,0.9290429069899451,1764790257.977619
59,0.8765925352818498,0.859016066599881,0.9268311963890086,1764790274.6580029
60,0.8619987212608908,0.8590965737353697,0.9268746267620933,1764790291.2549078
61,0.8605591699341747,0.8481706429673271,0.9209618032075636,1764790307.844673
62,0.858299191310027,0.839357767280226,0.9161647053233529,1764790325.6194282
63,0.8520823371744601,0.829607509633648,0.9108279253699065,1764790342.75568
64,0.8441511186483864,0.8220486576520951,0.9066689901237911,1764790359.80109
65,0.8312520699523319,0.8142032779091708,0.9023321328142818,1764790376.7766972
