Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_calcul_s
1,3.067893540747812,1.9264883785813212,1.3879799633212726,2.172110080718994
2,1.6836243143705565,1.3912001426253364,1.1794914762834603,1.4157776832580566
3,1.3682568769588648,1.377309888949461,1.1735884666055052,1.7946338653564453
4,1.4837724689011262,1.223739132981434,1.1062274327557755,1.8549692630767822
5,1.8137639309758338,1.792524934058713,1.3388520956620686,1.9340500831604004
6,1.655597201017576,1.485543628092681,1.2188287935935387,1.7042467594146729
7,1.3362232580363194,1.1977059492998035,1.0943975280033318,2.038607120513916
8,1.120867953679272,2.3828299582770494,1.5436417843130088,1.8531091213226318
9,1.3039329993390592,0.947220719201821,0.9732526492138724,1.435783863067627
10,1.1304095810818895,1.0591106121907028,1.0291309985568906,1.3104979991912842
11,0.9865723898477643,0.8931384916269334,0.9450600465721389,1.2987000942230225
12,0.9012805424003958,0.8081058242976248,0.8989470642355003,1.231170892715454
13,0.9322165610077225,1.2803184364304365,1.1315115714964812,1.30570387840271
14,1.0292383655209407,0.9385530132121432,0.9687894576285103,1.2613112926483154
15,1.5568177215406829,1.3226009757719308,1.150043901671554,1.2413029670715332
16,1.191318954262778,1.0233677824976566,1.0116164206346479,1.288074016571045
17,0.9872191342237954,0.8268376156061052,0.9093061176557129,1.3108079433441162
18,0.8447221654040791,0.7107444403989014,0.843056605690805,1.3483340740203857
19,0.7624466472139982,0.6223324308363355,0.788880492112928,1.3331172466278076
20,1.1285139166306113,1.0702606929970957,1.0345340463209007,1.3389837741851807
21,1.0119951612481446,0.8999608568150863,0.9486626675563271,1.6123692989349365
22,0.9012420088331276,2.291026856889513,1.5136138400825732,1.3186721801757812
23,1.2846384048461914,1.0478181752472002,1.0236299015011237,0.9670231342315674
24,0.9896350658942605,0.8955343601372198,0.9463267723874348,0.9916732311248779
25,0.9316498523003587,0.8295597909540634,0.9108017297711195,0.993494987487793
26,0.8645998050119276,0.9039539859377753,0.9507649477856108,0.9552171230316162
27,1.0926866258416221,1.822299788836564,1.34992584568063,1.1108200550079346
28,1.3204256769652678,1.0384989733346432,1.0190676981116824,0.946868896484375
29,0.9759718151850121,0.7588276069646127,0.8711071156663873,0.9977879524230957
30,0.7614808673056487,0.6326820545734089,0.7954131345240716,0.992685079574585
31,0.5566090264610041,0.6311899719359441,0.7944746515376964,0.9855630397796631
32,0.6860686643658397,0.5628910890353895,0.7502606807206342,1.0083692073822021
33,0.4778014694418863,0.520634462195231,0.7215500413659686,0.9612700939178467
34,0.4495106067891433,0.4103913606953955,0.6406179522112969,0.9537911415100098
35,0.4393827129747266,0.4028001752655918,0.6346654041820712,0.9625780582427979
36,0.38047507767365357,0.4512105279680446,0.6717220615463249,0.9681470394134521
37,1.0001885386827951,0.7554169775065139,0.8691472703210394,0.9771988391876221
38,0.6403124936830218,0.6486247499847663,0.8053724293671632,0.926908016204834
39,0.4996392038938041,0.3936234525291719,0.6273941763589872,0.9448139667510986
40,0.9658125949518703,0.9008370771412259,0.9491243739053516,0.9691541194915771
41,0.6694362166328965,0.40363288576775624,0.635321088716372,1.0111663341522217
42,0.45743402685517465,0.35357170043704667,0.5946189539840171,0.9325799942016602
43,0.5424905135252766,0.5717679293147314,0.7561533768454198,0.9242758750915527
44,0.8631363474877081,0.6740773834427384,0.8210221577051001,0.8829498291015625
45,0.541334631287049,0.4193279596794153,0.6475553719022145,0.9268009662628174
46,0.4642638413705558,0.37674769851440026,0.6137977667883782,0.9620249271392822
47,0.411485030550823,0.36895720318621283,0.6074184745183611,0.9555118083953857
48,0.43116901870642865,0.3396116263607395,0.5827620666796522,0.966052770614624
49,0.4004658783707663,0.37847561427505216,0.6152037177025609,0.9436159133911133
50,0.3250021341248093,0.2828475553890534,0.5318341427447596,0.9897201061248779
51,0.3956978932440838,0.31653442165910084,0.5626139188280902,0.9627199172973633
52,0.3689749044514148,0.48167911561850074,0.6940310624305663,0.9693779945373535
53,0.5694797353766788,0.6438657167567828,0.8024124355696283,0.9690699577331543
54,0.5796352658316354,0.509706231600074,0.7139371342072591,0.9621739387512207
55,0.4977648160724996,0.4797213016095284,0.6926191605850421,0.9646131992340088
56,0.4511425376773995,0.3938676539425538,0.6275887618039012,0.986215353012085
57,0.4414639135944509,0.3869409322843095,0.6220457638183139,0.9599859714508057
58,0.4274708099454363,0.32128323342163706,0.5668185189473233,0.9864919185638428
59,0.3456151361498877,0.395057479145928,0.6285359807886324,1.0602638721466064
60,0.3459514636441926,0.29871538973404704,0.5465486160755025,0.947354793548584
61,0.5887536228260147,1.1673494938447653,1.0804394910612836,0.9943890571594238
62,0.7190779932191439,0.5118092811692541,0.7154084715526187,0.9810760021209717
63,0.4618480130333767,0.44734157527857854,0.6688359853346548,0.9826169013977051
64,0.567954297099158,0.6935247243773714,0.8327813184608379,0.9931619167327881
65,0.5567783341508046,0.5555236202394851,0.7453345693307705,0.9523651599884033
66,0.44741250853115155,0.4313365302144367,0.6567621565029739,0.9765210151672363
67,0.39775297268528803,0.37057202229293706,0.6087462708657335,1.0102131366729736
68,0.35386750648651166,0.34179878945105546,0.584635603988549,0.9800760746002197
69,0.43044264572803104,0.4461796819537042,0.6679668269859695,0.9646079540252686
70,0.4046671553471378,0.35828239368013687,0.5985669500399574,0.9520018100738525
