Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_calcul_s
1,5.3772087587374395,4.915009084775626,2.216981976646546,1764788751.621831
2,3.634001708476343,2.183121031132814,1.4775388425123768,1764788757.1684911
3,2.0921761543951303,2.043617517086808,1.4295515090708721,1764788762.5837069
4,2.0374412168966276,1.9989005538208462,1.4138247960128745,1764788768.102313
5,1.9840051771324372,1.9498434365143842,1.3963679445312343,1764788773.4470038
6,1.9389173382910612,1.8838474977517796,1.3725332410370903,1764788779.066078
7,1.856754922421179,1.7962048391454688,1.34022566724618,1764788784.629388
8,1.7467417906377918,1.6907462290200954,1.3002869794857193,1764788789.950259
9,1.6196685750907827,1.5514926760692462,1.2455892886779518,1764788795.354055
10,1.4948705657620296,1.4372575558095335,1.1988567703481237,1764788800.6777961
11,1.420711104557893,1.3826700281874043,1.1758699027474955,1764788806.0009549
12,1.3629820363543859,1.3413656109543604,1.1581733941661587,1764788811.313409
13,1.3205755726199284,1.3000188700367357,1.1401837001276312,1764788816.5504608
14,1.2852760581212623,1.2402669079949922,1.1136727113452103,1764788821.8044538
15,1.2418994469063305,1.1812080434549634,1.0868339539483312,1764788827.050907
16,1.1763864538379918,1.1628639392345865,1.0783616922139745,1764788832.4238179
17,1.1461818296218587,1.131521728620908,1.0637301013983331,1764788837.8251698
18,1.1555579505234121,1.1182511635124683,1.0574739540586653,1764788843.117805
19,1.1028831963227175,1.1048471479215354,1.0511170952474969,1764788848.6134248
20,1.1065341022527106,1.1129950914427498,1.0549858252330928,1764788854.0893729
21,1.0880422703573638,1.077268150434873,1.0379152905872775,1764788859.522733
22,1.0690728921756567,1.0648277502715866,1.0319049133866873,1764788864.8115041
23,1.0620854736488556,1.0670635951421807,1.0329877032870143,1764788870.2252202
24,1.058054099573153,1.0460983242352153,1.02278948187553,1764788875.717921
25,1.1279301220011488,1.8312154927891549,1.3532241103339664,1764788881.280002
26,1.094510214351048,1.037018456870568,1.018341031713133,1764788886.647435
27,1.039983493702434,1.0231741986925078,1.0115207356710527,1764788891.888993
28,1.0143331010765004,1.0179751628017593,1.0089475520569735,1764788897.300214
29,1.023533280207732,1.010508930815436,1.0052407327677466,1764788902.611629
30,0.9997359163293215,1.000981112176152,1.000490435824427,1764788908.2641659
31,0.9930271406040013,0.9931410620354604,0.9965646301346744,1764788913.583149
32,0.9947505465177732,0.9924042370327026,0.9961948790436049,1764788919.191642
33,0.9839192094089829,0.9946216661308971,0.9973072074997238,1764788924.813424
34,0.9868906663957043,1.0183083310061805,1.0091126453504486,1764788930.172189
35,1.0095589662266669,0.9905155217884299,0.9952464628364323,1764788935.7053351
36,0.9884274122870971,0.9729792153871853,0.986397088087341,1764788941.035906
37,0.9738499555632333,0.9699794362151177,0.9848753404442198,1764788946.262531
38,1.0361103039478587,1.2565130386153394,1.1209429238883393,1764788951.860935
39,2.1482185582134212,2.2352707863254384,1.495082200524586,1764788957.417214
40,1.9916318265077109,1.837350146009404,1.35548889556846,1764788963.061562
41,1.7485181265902296,1.648701492096428,1.2840177148686183,1764788968.63651
42,1.5364068857977324,1.4289186903510556,1.1953738705321677,1764788974.140191
43,1.4064518441663725,1.3813073669917115,1.1752903330631592,1764788979.597232
44,1.3619450553555354,1.3369597393723431,1.1562697519923035,1764788985.06615
45,1.3308958021279806,1.3043543159892068,1.1420833226998837,1764788990.425313
46,1.294136125350667,1.282189277879824,1.1323379698128222,1764788995.843932
47,1.2755966988679404,1.2596733420042792,1.1223517015642999,1764789001.137929
48,1.2453742305809092,1.221707237919218,1.1053086618312633,1764789006.448119
49,1.2058935594335896,1.200685406303921,1.0957579140959561,1764789011.693302
50,1.1881101710774074,1.1849091048831137,1.0885353025433369,1764789016.923627
51,1.178949230185179,1.1730792469771527,1.0830878297613507,1764789022.324117
52,1.1618901463312523,1.162965372818409,1.0784087225251886,1764789027.853958
53,1.1502332826641117,1.152599727795851,1.0735919745396065,1764789033.091766
54,1.1503255072041092,1.1407548630409918,1.0680612637114932,1764789038.4465868
55,1.1322979297593376,1.1230897551432912,1.05975929113327,1764789043.678931
56,1.1015459137542225,1.0847348314274763,1.0415060400340828,1764789049.079742
57,1.0576040477396171,1.050455646833109,1.0249173853697229,1764789054.5825841
