Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_calcul_s
1,95.42302294036138,5.753258949591876,2.398595203362142,0.24818992614746094
2,94.9599570930452,5.8746774630240655,2.423773393497021,0.23643875122070312
3,94.0002097687639,6.22568612943473,2.4951324873510687,0.2465379238128662
4,92.87416960540774,6.777946541771039,2.6034489704565056,0.25624704360961914
5,92.07213256023475,7.005329922973022,2.6467583801648806,0.34148597717285156
6,91.38958914957502,7.204303869996231,2.6840834320110525,0.2588376998901367
7,90.70912763950078,7.228771199051811,2.68863742424519,0.25014591217041016
8,89.94922810563855,7.665508951138861,2.7686655542226224,0.24233484268188477
9,89.03966839489425,7.968031450465822,2.8227701731571813,0.2402029037475586
10,88.18589377684796,8.10529018388628,2.8469791330261414,0.23789691925048828
11,87.07346329197276,8.575597141124417,2.928412051116512,0.2511410713195801
12,85.83356543972097,9.896657979649751,3.145895417786445,0.24535918235778809
13,84.53126401989289,8.508647754235854,2.91695864801609,0.24320101737976074
14,82.91991030983054,10.227058457794998,3.1979772447275163,0.24252700805664062
15,81.45638702180726,8.8696814475865,2.9782010421706757,0.24500799179077148
16,79.73401611978969,9.366795667274479,3.0605221233107396,0.24180889129638672
17,78.0248221054301,9.370346580132658,3.061102183876366,0.2800729274749756
18,76.43314223486395,9.438766477246928,3.0722575538595276,0.24006295204162598
19,73.98209055299485,8.310896504690115,2.882862553901957,0.24505019187927246
20,71.73421785811487,8.700701983554564,2.9496952357073374,0.2402019500732422
21,69.64758306241347,7.929321225633896,2.815905045564196,0.23844122886657715
22,67.50574729066021,7.527130811196204,2.7435617017293787,0.2394411563873291
23,65.32806112177087,7.388997208728307,2.718270996190098,0.2435436248779297
24,62.43548047693578,6.153180069050556,2.4805604344685004,0.24701309204101562
25,60.44802805352448,5.676686349232243,2.3825797676535916,0.24968481063842773
26,57.94579301808307,5.993315129788081,2.448124819078488,0.24148106575012207
27,55.778147288555665,5.137469416298959,2.2665986447315634,0.24521589279174805
28,52.68444880130151,4.9553826844572955,2.226068885829299,0.2832651138305664
29,50.176679432251355,5.638522354696272,2.374557296570515,0.25322699546813965
30,48.532255172865995,4.992683704212316,2.2344314051257688,0.24739694595336914
31,46.43063512439164,5.015611453221924,2.239556083964392,0.2458810806274414
32,44.464897697266906,5.43172988981412,2.3306071933756063,0.24551606178283691
33,42.05677934642648,5.143734761867332,2.2679803266050023,0.251187801361084
34,40.615042786996455,5.30241450006082,2.3026972228369105,0.24691104888916016
35,39.03849747373236,5.53015035008458,2.351627170723408,0.24418210983276367
36,36.825702157536206,5.109625449245154,2.260448063823886,0.24182605743408203
37,34.86240874515491,4.799869926344864,2.1908605447049485,0.24158692359924316
38,34.47899086692241,4.798865026414499,2.1906311936093896,0.24486207962036133
39,33.31486532634052,4.95679473315638,2.226386025188889,0.27794623374938965
40,31.344283452365357,4.9510342641182685,2.225091967564098,0.248154878616333
41,30.301613004975607,5.0741982996077875,2.2525981220820963,0.24254703521728516
42,29.257893603745387,5.359253466866029,2.3150061483430298,0.23645520210266113
43,28.433668178775935,4.9287147833502525,2.2200708960189206,0.24010181427001953
44,26.8236126984692,5.114670810452484,2.2615637975640848,0.2465662956237793
45,26.060011596504964,4.890697139933082,2.211492061919527,0.2574450969696045
46,24.540590104570132,5.084491843402631,2.254881780360698,0.24183177947998047
47,24.678599139269323,4.921289728275814,2.218398009437399,0.24840497970581055
48,23.357267588472975,4.972034574186472,2.2298059498948497,0.23844408988952637
49,22.085836638379163,5.12653190406229,2.264184600261712,0.2463679313659668
50,21.949651402272995,4.996513838203883,2.235288312098438,0.27443695068359375
51,20.536746299250606,5.3178421422409405,2.306044696496783,0.24230408668518066
52,20.115860115472515,5.266866649158426,2.294965500646671,0.24418878555297852
53,20.145127626715414,5.262568539489782,2.2940288881114337,0.2500150203704834
54,19.24396248112204,5.191534842513041,2.2784939856214326,0.25055384635925293
55,18.41609601743116,5.126876632629807,2.264260725409026,0.24104619026184082
56,18.554842068814075,5.170088445810516,2.2737828493087275,0.2348158359527588
57,17.13253136564323,5.192965840367165,2.2788079867262105,0.2421259880065918
58,17.667357602901262,5.2717985452940495,2.2960397525509113,0.24796485900878906
59,16.80132761269814,5.063334003345204,2.2501853264442917,0.24058294296264648
60,16.669761468249455,5.391683084533943,2.321999802871211,0.24172210693359375
61,16.309947450594546,5.10816033690589,2.2601239649421645,0.2368786334991455
62,15.206502377701106,5.191509035771703,2.278488322500623,0.2779090404510498
63,15.262992506744542,5.262921201684603,2.2941057520708594,0.24017095565795898
64,14.628069600661055,5.126763177100457,2.2642356717224597,0.23975777626037598
65,14.140258201180604,4.98049569340437,2.231702420441482,0.2523071765899658
66,13.699945428807725,5.143236849573236,2.2678705539719934,0.2527773380279541
67,13.480737217646718,5.124812942592448,2.2638049700874077,0.24356913566589355
68,13.506085574016927,5.160200725519496,2.271607520131833,0.24726510047912598
69,13.27750025817253,5.2045808700058585,2.281355051281115,0.24874615669250488
70,13.192939657766733,5.33520486145738,2.309806238942431,0.23657894134521484
71,12.616069182989243,5.185606540828119,2.277192688559341,0.24221229553222656
72,12.33826960116819,5.195179276356913,2.279293591522802,0.25483107566833496
73,12.347176972451125,5.044613222994476,2.246021643483089,0.27997803688049316
74,12.532688722096541,5.384862667395831,2.3205306865878397,0.24048900604248047
75,11.661287615961774,5.047155277528364,2.2465874738207643,0.23948192596435547
76,11.479291548463104,5.067525071631887,2.2511164056156416,0.24361777305603027
77,11.089431298757635,5.268088822367614,2.295231757877102,0.24202704429626465
78,10.792183962341268,5.12792478665806,2.2644921697056186,0.23981213569641113
79,10.55202339675443,5.101050361736583,2.258550500151941,0.24391913414001465
80,10.0596627356422,5.108758563782062,2.2602563048871387,0.24201607704162598
81,10.32642303915344,4.96568434683276,2.2283815532427926,0.24064016342163086
82,9.9408807686436,5.0221583900766,2.241017266795729,0.24714899063110352
83,9.85728574459464,5.202377259275225,2.280872039215533,0.24877619743347168
84,9.454114867393097,4.994353250028667,2.2348049691256433,0.27994704246520996
85,9.74584426939944,5.127200889475139,2.2643323275250786,0.2545359134674072
86,9.521719325768668,5.04400030650273,2.245885194417277,0.25333690643310547
87,8.9725776503578,5.15253304817734,2.2699191721683265,0.24686789512634277
88,8.92771085975831,5.237453592602402,2.2885483592448734,0.3165581226348877
89,8.727971324649014,5.192486288689248,2.2787027644449918,0.27870798110961914
90,8.908464506088276,5.227759518996627,2.286429425763373,0.24608993530273438
91,8.886197848078739,5.125685706989003,2.2639977268073843,0.2771449089050293
92,8.261001245794459,5.264115720864532,2.294366082573688,0.2956860065460205
93,7.713660883952985,5.328024868125983,2.3082514741955613,0.2727389335632324
94,7.787763400996822,5.222083642385931,2.285187879012562,0.2636091709136963
95,8.006238893594771,5.018608407036847,2.240225079548224,0.29844021797180176
96,8.12592329716517,5.225221567114638,2.2858743550586147,0.319566011428833
97,7.650509405944885,5.163172488355721,2.2722615360815577,0.2427079677581787
98,7.372047957733827,5.228343860341073,2.286557206881357,0.27422475814819336
99,7.474957857477992,5.216647714499238,2.2839981861856278,0.2879180908203125
100,7.726691870190135,5.134621299667313,2.265970277754612,0.2743077278137207
