time_utc;tle_index;tle_epoch;dt_since_tle_s;mean_motion;orbital_speed_km_s;mean_motion_derivative;altitude_drift_km_per_day;bstar;inclination_deg;raan_deg;eccentricity;arg_perigee_deg;mean_anomaly_deg;rev_number;x_sgp4_km;y_sgp4_km;z_sgp4_km;x_horizons_km;y_horizons_km;z_horizons_km;dx_km;dy_km;dz_km;error_norm_km
2025-10-04T07:42:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;60900.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;3698.472510063744;-4811.227230183815;-3210.159191111676;3703.2516083764845;-4807.944877783606;-3209.6145602053043;-4.7790983127406435;-3.282352400208765;-0.5446309063718218;5.8232500192050916
2025-10-04T07:47:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;61200.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;5333.548511830402;-3277.9282908038585;-2818.340830941625;5337.03120432154;-3273.4979351428105;-2816.907804304243;-3.482692491137641;-4.430355661047997;-1.4330266373817722;5.8147023668157125
2025-10-04T07:52:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;61500.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;6382.635086804763;-1384.5069324950512;-2116.025177940579;6384.439658609343;-1379.4160199594328;-2113.8619267376557;-1.8045718045796093;-5.090912535618372;-2.1632512029232203;5.818378262896694
2025-10-04T07:57:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;61800.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;6730.079212823207;661.0876474643339;-1180.4646340929905;6730.002800957378;666.2798669935867;-1177.808207152236;0.07641186582895898;-5.192219529252725;-2.6564269407545;5.83280262864767
2025-10-04T08:02:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;62100.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;6337.186961145147;2633.934670837356;-114.70500436358012;6335.228617677519;2638.6561921796883;-111.84659742793279;1.9583434676278557;-4.72152134233238;-2.8584069356473236;5.856480439057026
2025-10-04T08:07:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;62400.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;5246.749509645458;4316.838915281268;963.699629905879;5243.112910323216;4320.564769094238;966.4446412172852;3.6365993222416364;-3.7258538129699446;-2.745011311406188;5.885739406896887
2025-10-04T08:12:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;62700.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;3578.5382033079068;5524.356499156573;1935.6743060014621;3573.6125732911164;5526.6672659038695;1938.0007778419679;4.925630016790365;-2.3107667472968387;-2.3264718405057465;5.91725825424117
2025-10-04T08:17:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;63000.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;1516.1577684240785;6123.367925201521;2693.8369135511707;1510.4775762016045;6123.9974870436;2695.4838377448677;5.680192222474034;-0.6295618420790561;-1.646924193697032;5.947544963851984
2025-10-04T08:22:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;63300.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-713.2455479507411;6047.80767318349;3154.4080246578856;-719.0574383175084;6046.6751516623335;3155.188225502801;5.811890366767329;1.1325215211563773;-0.7802008449152709;5.97238545219678
2025-10-04T08:27:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;63600.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-2864.061349418978;5305.919731742606;3266.4677834321524;-2869.3642263493402;5303.1412578823265;3266.2904671969204;5.302876930362345;2.7784738602795187;0.17731623523195594;5.989312295923679
2025-10-04T08:32:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;63900.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-4699.253328221683;3979.3296833520076;3017.5662831859554;-4703.460708688517;3975.2074101688386;3016.4483217991465;4.2073804668343655;4.122273183169;1.117961386808929;5.995416937275453
2025-10-04T08:37:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;64200.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-6016.440107524156;2214.10719795317;2435.1183584357445;-6019.088799873812;2209.0952599338725;2433.1830754774464;2.648692349655903;5.011938019297304;1.935282958298103;5.990026210383602
2025-10-04T08:42:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;64500.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-6670.251749701959;204.76565117126134;1583.434648572243;-6671.055109453717;199.41869634033367;1580.8980086800107;0.8033597517578528;5.346954830927672;2.536639892232415;5.972424532598976
2025-10-04T08:47:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;64800.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-6588.516062527146;-1827.1555901842078;556.660577249208;-6587.397262970116;-1832.2480018819615;553.8054921985497;-1.118799557029888;5.092411697753732;2.8550850506583174;5.944399044034808
2025-10-04T08:52:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;65100.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-5780.36944299304;-3657.637860341113;-531.6596405898;-5777.468292732995;-3661.918726100788;-534.5161725510734;-2.901150260045142;4.280865759674725;2.85653196127339;5.907813413564434
2025-10-04T08:57:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;65400.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-4335.235257233128;-5085.083863320575;-1561.2398726563194;-4330.888926148962;-5088.092611615547;-1563.7838874237545;-4.346331084166195;3.008748294972065;2.544014767435101;5.866444522248077
2025-10-04T09:02:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;65700.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-2412.7363604417837;-5952.651480636617;-2418.453410378409;-2407.437616670594;-5954.073373559225;-2420.40902463316;-5.298743771189947;1.4218929226080945;1.9556142547507989;5.824336198183599
2025-10-04T09:07:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;66000.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;-224.7931028719963;-6165.422428890864;-3008.9011703820997;-219.1326951380154;-6165.119791826968;-3010.060097063404;-5.66040773398089;-0.30263706389541767;1.158926681304365;5.785751114591179
2025-10-04T09:12:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;66300.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;1987.8889298911936;-5700.547188929792;-3267.722985401169;1993.2882579961024;-5698.569943080968;-3267.9654530965877;-5.399328104908818;-1.9772458488241682;0.24246769541878166;5.755087811186928
2025-10-04T09:17:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;66600.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;3982.211049645421;-4609.445699231618;-3166.5774670906235;3986.759466340048;-4606.022539696916;-3165.8829924310053;-4.548416694627122;-3.423159534701881;-0.6944746596182085;5.73484181829237
2025-10-04T09:22:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;66900.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;5539.1171962168355;-3012.035498002375;-2716.6421592804877;5542.319233112152;-3007.5474284631077;-2715.0904155060985;-3.202036895316269;-4.488069539267144;-1.5517437743892515;5.7274529425932466
2025-10-04T09:27:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;67200.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;6487.393750378256;-1083.6882399275469;-1967.3885323238082;6488.897728330396;-1078.6292369115613;-1965.150745644111;-1.503977952139394;-5.059003015985581;-2.2377866796971375;5.7326390449863975
2025-10-04T09:32:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;67500.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;6722.4250032137525;963.7774946351249;-1001.2492451139923;6722.060301935457;968.8520772710854;-998.5703843859227;0.36470127829579724;-5.074582635960496;-2.678860728069594;5.749842671932504
2025-10-04T09:37:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;67800.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;6217.872996903724;2905.1864609396944;75.33330279194307;6215.669316642122;2909.716394901438;78.15913940581704;2.2036802616021305;-4.529933961743609;-2.8258366138739746;5.77597272859245
2025-10-04T09:42:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;68100.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;5028.8453886123625;4526.766990059906;1143.5847443524592;5025.032596077751;4530.2476139167975;1146.2454812947094;3.812792534611617;-3.480623856891725;-2.660736942250196;5.807895524284922
2025-10-04T09:47:52.797120+00:00;224;2025-10-03T14:47:52.797120+00:00;68400.0;15.267029400000002;7.620547033161259;0.00013215000000000001;-0.03960835871322287;0.00048028;28.4693;29.300100000000004;0.0002346;167.6788;192.3864;74926;3286.0089016072616;5649.817232802365;2085.5358986785095;3280.995075287413;5651.855063050683;2087.7352164433705;5.013826319848704;-2.0378302483186417;-2.199317764861007;5.8419350490572235
