time_utc;tle_index;tle_epoch;dt_since_tle_s;mean_motion;orbital_speed_km_s;mean_motion_derivative;altitude_drift_km_per_day;bstar;inclination_deg;raan_deg;eccentricity;arg_perigee_deg;mean_anomaly_deg;rev_number;x_sgp4_km;y_sgp4_km;z_sgp4_km;x_horizons_km;y_horizons_km;z_horizons_km;dx_km;dy_km;dz_km;error_norm_km
2025-10-04T20:53:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;1500.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-3041.5216958620267;-2975.9476817968675;5289.846883878533;-3038.0951944700714;-2980.4184923019257;5289.29968174494;-3.4265013919552985;4.470810505058125;0.5472021335926911;5.65937174394986
2025-10-04T20:58:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;1800.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-1504.500493388444;-4589.825748136471;4771.721394724951;-1500.4278583239814;-4593.222046738509;4769.740046610348;-4.072635064462702;3.3962986020378594;1.9813481146029517;5.661001758852943
2025-10-04T21:03:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;2100.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;202.94258830464997;-5683.709196418003;3711.4860061425466;207.20023824638767;-5685.644860321174;3708.2943363618533;-4.2576499417376965;1.9356639031711893;3.191669780693246;5.662255183353132
2025-10-04T21:08:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;2400.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;1887.3568175886394;-6133.260730704329;2229.3260536205335;1891.3170470608782;-6133.514914551079;2225.285639151918;-3.9602294722387796;0.2541838467495836;4.040414468615381;5.663300802441414
2025-10-04T21:13:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;2700.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;3357.718489190132;-5887.23819000664;493.62493836772217;3360.931823979851;-5885.78111163237;489.19496901358895;-3.2133347897188287;-1.4570783742701678;4.42996935413322;5.663322906045765
2025-10-04T21:18:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;3000.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;4447.373616226122;-4973.6761580689345;-1298.2280066904557;4449.47596155373;-4970.673320033177;-1302.5438980286124;-2.102345327607509;-3.0028380357571223;4.315891338156689;5.662491517722455
2025-10-04T21:23:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;3300.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;5033.277248720621;-3496.6933457012933;-2942.6570181505085;5034.0315908199655;-3492.486226829729;-2946.3688342160467;-0.7543420993442851;-4.207118871564489;3.711816065538187;5.660959256760695
2025-10-04T21:28:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;3600.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;5049.964456413621;-1624.2015746732654;-4253.403322471497;5049.287353402042;-1619.2672129567832;-4256.091179127643;0.6771030115787653;-4.934361716482272;2.687856656146323;5.659590748575819
2025-10-04T21:33:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;3900.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;4496.538628331962;431.71483921332486;-5082.643477745541;4494.507977559594;436.81919590183827;-5084.004416474745;2.0306507723680625;-5.1043566885134055;1.360938729204463;5.659518883044671
2025-10-04T21:38:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;4200.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;3436.1661376889097;2438.9993568751515;-5337.257267239088;3433.0113106314366;2443.6980465905863;-5337.137650242294;3.154827057473085;-4.698689715434739;-0.11961699679432058;5.660823882653351
2025-10-04T21:43:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;4500.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;1988.6081913192706;4171.456251573086;-4988.758600265861;1984.6836421271735;4175.21950578364;-4987.170511986425;3.9245491920971745;-3.763254210553896;-1.588088279436306;5.664467582900018
2025-10-04T21:48:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;4800.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;316.89448596892066;5433.609920598469;-4076.259742372086;312.6416423714367;5436.010969000724;-4073.379803285529;4.252843597483945;-2.4010484022546734;-2.8799390865569876;5.669723206375123
2025-10-04T21:53:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;5100.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-1390.5367847549364;6082.361902457923;-2702.341858581039;-1394.6384645572064;6083.12552112102;-2698.492451902586;4.101679802269928;-0.7636186630970769;-3.849406678453306;5.676691152343956
2025-10-04T21:58:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;5400.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-2940.681311248926;6043.3510546986845;-1022.0432141961837;-2944.166815495066;6042.385504898454;-1017.6583603218266;3.485504246140408;0.965549800230292;-4.384853874357077;5.684010007560845
2025-10-04T22:03:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;5700.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-4157.789959925841;5319.998953900891;774.2804207000022;-4160.262631185427;5317.408573409576;778.7041573108964;2.4726712595866047;2.590380491315045;-4.423736610894252;5.691539321689462
2025-10-04T22:08:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;6000.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-4903.650733578742;3993.69295325665;2482.5854827761495;-4904.827781787718;3989.76794937177;2486.5449038252937;1.1770482089759753;3.9250038848799704;-3.9594210491441117;5.698079766639097
2025-10-04T22:13:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;6300.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-5093.655749282685;2214.671314275879;3908.6850954064103;-5093.401843098083;2209.8547323155817;3911.7292994997592;-0.253906184601874;4.816581960297299;-3.0442040933489807;5.7036048857545465
2025-10-04T22:18:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;6600.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-4706.4805736316675;184.67791113866184;4890.635043474828;-4704.823085428628;179.51446598746404;4892.417240516914;-1.657488203039975;5.163445151197806;-1.7821970420854996;5.70829740548468
2025-10-04T22:23:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;6900.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-3786.262866649245;-1866.2473861486587;5317.124039213786;-3783.388579575237;-1871.172779082349;5317.44059235748;-2.8742870740079525;4.925392933690318;-0.3165531436943638;5.711499595363594
2025-10-04T22:28:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;7200.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-2437.3318700276236;-3705.8586373603375;5139.851349697325;-2433.565274391161;-3709.9880763305264;5138.664996902866;-3.7665956364626254;4.129438970188858;1.1863527944587986;5.713750243933831
2025-10-04T22:33:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;7500.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-812.377819745113;-5125.750875432729;4378.820310101103;-808.1452166000164;-5128.615439507102;4376.264488503902;-4.232603145096618;2.864564074372538;2.5558215972014295;5.714269923340063
2025-10-04T22:38:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;7800.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;904.6114478692454;-5964.773322081657;3120.181839049636;908.8306068413361;-5966.047348181959;3116.545948092512;-4.219158972090781;1.2740261003018531;3.6358909571240474;5.713505752873703
2025-10-04T22:43:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;8100.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;2519.0095689595296;-6127.448308215917;1506.7562809323358;2522.736390203099;-6126.986762064676;1502.453795953114;-3.7268212435692476;-0.46154615124032716;4.302484979221845;5.710831675655778
2025-10-04T22:48:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;8400.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;3847.727196239557;-5595.205123838136;-278.0421329141975;3850.539375455759;-5593.061193472222;-282.52172937600096;-2.812179216201912;-2.143930365914457;4.479596461803453;5.7071511122915
2025-10-04T22:53:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;8700.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;4740.327018432299;-4428.734494898371;-2031.2706206087742;4741.9069900571085;-4425.153278361282;-2035.4179691894246;-1.5799716248093318;-3.581216537088949;4.147348580650487;5.702799529191396
2025-10-04T22:58:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;9000.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;5096.327142323831;-2760.8742428771984;-3553.9557204368184;5096.498325229261;-2756.2636083033076;-3557.3006813223333;-0.1711829054302143;-4.61063457389082;3.3449608855148654;5.698773384395392
2025-10-04T23:03:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;9300.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;4876.414258948295;-780.9540744051244;-4673.931534769895;4875.159661722897;-775.836124611891;-4676.096707407706;1.2545972253983564;-5.117949793233379;2.165172637811338;5.696963826071019
2025-10-04T23:08:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;9600.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;4106.341141969712;1287.1283551900704;-5265.130741353365;4103.803504659554;1292.1756560033987;-5265.871917690264;2.537637310158061;-5.04730081332832;0.741176336899116;5.69773560114105
2025-10-04T23:13:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;9900.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;2873.4733635411126;3210.173605760058;-5261.266353130357;2869.9379537834;3214.581360452088;-5260.498795214795;3.5354097577123866;-4.407754692030267;-0.7675579155620653;5.702330114416805
2025-10-04T23:18:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;10200.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;1316.805805662344;4771.445767787205;-4662.822388901304;1312.6695307320886;4774.7150225066625;-4660.629556284601;4.1362749302554676;-3.2692547194574217;-2.1928326167035266;5.71010609395599
2025-10-04T23:23:32.738016+00:00;8;2025-10-04T20:28:32.738016+00:00;10500.0;15.49682341;7.6585907333930825;0.00012686;-0.037087778086121174;0.00023244999999999999;51.6326;123.5365;9.33e-05;203.2133;156.8813;53217;-388.34202470620534;5794.50686245438;-3536.979764392007;-392.61413524114204;5796.2642991431185;-3533.604831545687;4.272110534936701;-1.7574366887383803;-3.3749328463200072;5.720986265916965
