Epoch,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,epoch_time
1,47.67929954330126,446.52842589616773,4.41979718208313,6.905019880007679,21.131219224080937,2.1023313682869142,0.31178975105285645
2,45.97074603041013,447.31518323421477,4.412354147434234,6.7801730088848124,21.14982702610626,2.1005604365107504,0.27254199981689453
3,44.42141451438268,448.58487758636477,5.158982229232788,6.664939198100961,21.179822416308518,2.2713393029736415,0.27788686752319336
4,43.702876130739845,448.25039529800415,5.4941980838775635,6.6108150882277625,21.171924695171295,2.343970580847286,0.2807490825653076
5,43.12918345630169,447.65626068115233,5.681091594696045,6.5672812834765715,21.15788885217881,2.3835040580406077,0.3134040832519531
6,43.26633276542028,446.9070172071457,5.945039176940918,6.577714858932415,21.140175429904684,2.4382451019003235,0.3212239742279053
7,42.342934434612594,446.23705503940585,6.277415347099304,6.507144875797111,21.124323777091796,2.505477069761227,0.3151569366455078
8,42.18702049553394,445.39917092323304,6.316271543502808,6.4951536160073955,21.10448224722021,2.51321935841319,0.29477596282958984
9,41.58482590814432,445.072043967247,6.435114574432373,6.448629769815004,21.096730646411707,2.5367527617866847,0.3318467140197754
10,41.15058476726214,444.6426528215408,6.907265138626099,6.414872155176761,21.086551468211695,2.628167638988445,0.2950918674468994
11,40.575778439641,444.13937492370604,6.713214969635009,6.369911964826594,21.074614466786954,2.5909872577137483,0.2831559181213379
12,40.00411963959535,443.5979077100754,6.83476676940918,6.324880998058015,21.06176411676086,2.6143386868210436,0.2694268226623535
13,39.178592513004936,442.8462604880333,6.935495138168335,6.259280510809924,21.043912670604612,2.6335328245853202,0.30082011222839355
14,38.54402778546015,441.9061859607697,6.7461827278137205,6.208383669318461,21.02156478383019,2.597341473086225,0.2538309097290039
15,37.911209270358086,440.8043523311615,6.638060808181763,6.1572079118995235,20.995341205399868,2.576443441681141,0.24204206466674805
16,36.32185539603233,439.4203911066055,5.989523339271545,6.026761601061746,20.96235652560574,2.4473502690198528,0.27553629875183105
17,35.22825511793295,438.20878019332883,6.098633241653443,5.935339511597711,20.933436893958163,2.4695410994056046,0.3810298442840576
18,33.9355661123991,436.56019015312194,5.777848029136658,5.825424114379922,20.894022833172215,2.403715463430865,0.32462096214294434
19,33.16697432100773,434.96631536483767,5.777416849136353,5.7590775581691664,20.85584607166148,2.4036257714412104,0.297576904296875
20,31.578514277935028,433.82688801288606,5.607620000839233,5.6194763348496295,20.828511420955795,2.368041384950701,0.34038805961608887
21,31.38444585601489,432.17344534397125,5.905931615829468,5.602182240521535,20.788781718608988,2.4302122573613745,0.2699239253997803
22,29.583642731110256,430.5248982429504,5.412074589729309,5.439084732848925,20.749093913782126,2.3263865950717024,0.2507908344268799
23,28.02192027370135,428.1964289903641,5.384974360466003,5.293573488079801,20.69290769781676,2.3205547527403882,0.2636539936065674
24,27.13747066259384,427.0532227039337,5.554840993881226,5.209363748347186,20.66526609322836,2.356871017659054,0.2850651741027832
25,25.824705809354782,425.67685158252715,5.3686294794082645,5.081801433483483,20.631937659428093,2.3170303147365736,0.3071401119232178
26,24.462347249190014,425.3431277036667,5.202638745307922,4.945942503627596,20.623848518248643,2.2809293599995426,0.3057997226715088
27,23.39579702417056,422.59995622634887,5.2777445077896115,4.8369202003103755,20.557236103774965,2.297334217694415,0.2920570373535156
28,22.448548634847004,422.9033754110336,5.151886510848999,4.737989936127661,20.564614642901375,2.269776753526434,0.2509498596191406
29,21.543944398562115,421.0602319002152,5.135655999183655,4.641545475222894,20.519752237788232,2.266198578938672,0.2686269283294678
30,20.59683705866337,419.2027365684509,5.096429252624512,4.538373834168288,20.474441056313378,2.2575272429418236,0.27071118354797363
31,19.24422737956047,417.56785860061643,5.147802209854126,4.386824293217186,20.434477203995616,2.268876860883844,0.2717587947845459
