Epoch,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,epoch_time
46,15.583432217439016,429.16652681827543,6.315110039710999,3.9475856187597778,20.71633478244343,2.5129882689163114,0.26966214179992676
47,15.550156702597937,429.96381969451903,6.277351951599121,3.943368699804513,20.73556895034518,2.5054644183462518,0.30194902420043945
48,14.236113439003626,428.26788463592527,6.219317388534546,3.7730774493778454,20.694634199133002,2.4938559277822256,0.2993347644805908
49,13.986660088102022,427.8726485967636,6.056133675575256,3.7398743412181674,20.685082755376243,2.4609213062540736,0.2853128910064697
50,13.350838348269463,425.181578207016,6.1807201385498045,3.6538799033725047,20.61993157619627,2.4861054158160316,0.29622316360473633
51,13.309693892796835,427.41546626091,6.152926421165466,3.6482453169704523,20.674028786400342,2.4805093068088793,0.2954270839691162
52,12.395506580670675,426.53770861625674,6.202016544342041,3.520725291849774,20.65278936648163,2.4903848185254507,0.32008814811706543
53,12.085844794909159,427.8529551744461,6.090249228477478,3.4764701630977877,20.684606720323355,2.467843031571797,0.26685094833374023
54,11.69981437921524,426.2144206762314,6.095649719238281,3.420499141823491,20.64496114494361,2.4689369613739194,0.25414586067199707
55,11.336695750554403,424.6285002470016,6.020012044906617,3.3670010024581822,20.606515965757083,2.4535712838445547,0.26961302757263184
56,10.518290559450785,426.64582362174986,5.982706499099732,3.243191415789513,20.655406643824513,2.445957174420626,0.25642919540405273
57,10.907650033632914,423.8186613082886,6.200417542457581,3.3026731648216288,20.58685651837814,2.4900637627292963,0.30870676040649414
58,9.913302461306253,423.48513050079345,6.173975586891174,3.1485397347510564,20.578754347646832,2.4847485963153644,0.3198578357696533
59,9.206994821627935,423.41161460876464,6.040688490867614,3.0343030207327573,20.576968061615993,2.4577812129780012,0.31665682792663574
60,9.799895092844963,424.2202991962433,6.046813035011292,3.13047841277415,20.59660892468086,2.4590268471513874,0.34941887855529785
61,8.787556126713753,423.59034180641174,5.988603854179383,2.964381238422911,20.581310497789293,2.44716240862338,0.303499698638916
62,8.123119433720907,420.14143028259275,5.983822536468506,2.850108670510812,20.497351787062463,2.446185302970424,0.3499269485473633
63,8.174770250916481,419.18096215724944,6.007738423347473,2.8591555135942643,20.473909303238827,2.451068832845678,0.33316564559936523
64,7.8752197325229645,422.5138856887817,6.029104495048523,2.806282190465343,20.555142560653326,2.4554234858876223,0.2677929401397705
65,7.8079837908347445,423.7878924369812,6.103779339790345,2.794276971031101,20.586109210751342,2.4705827935510163,0.2682619094848633
66,7.050724918643634,418.829386138916,6.0715169429779055,2.6553201160394266,20.46532154985394,2.4640448338002914,0.28751492500305176
67,7.018054390947024,420.9471045732498,6.080148768424988,2.649161073046904,20.516995505513222,2.46579576778471,0.2629110813140869
68,6.954525639613469,416.98358447551726,6.1509596824646,2.6371434620842056,20.4201759168602,2.4801128366396155,0.22655510902404785
69,6.981759384274483,417.3021297931671,6.212161016464234,2.6423019101295906,20.4279741969968,2.4924207141781327,0.2467670440673828
70,6.45038669059674,418.24756133556366,6.153952717781067,2.5397611483359492,20.451101714469164,2.4807161703389338,0.2707679271697998
71,6.352204302946727,417.6749110460281,6.214250802993774,2.5203579711911415,20.437096443624963,2.4928399072130114,0.3127169609069824
72,6.337211529413859,419.9044941186905,6.319449853897095,2.5173818799327723,20.491571294527184,2.5138515974291513,0.30663108825683594
73,6.088364268342654,416.57884178161623,6.171700596809387,2.4674610976351086,20.410263148269703,2.4842907633385805,0.2649710178375244
74,5.913519526521365,416.02159855365755,6.181597900390625,2.431772918370744,20.39660752560723,2.486281943060888,0.3156859874725342
75,6.094715898235639,417.4334168434143,6.293024468421936,2.4687478401480454,20.43118735765042,2.508590135598467,0.25660204887390137
76,5.67298944791158,414.8064474582672,6.353421092033386,2.3818038222976257,20.366797673131316,2.520599351748188,0.260678768157959
77,5.439695859948794,411.4083953619003,6.323967814445496,2.3323155575412162,20.28320476063633,2.514750050093547,0.26554393768310547
78,5.331391354401906,412.6342537879944,6.308482980728149,2.3089805877057317,20.3134008424979,2.5116693613467813,0.2911810874938965
79,5.128203650315602,412.573569393158,6.387881517410278,2.264553741979996,20.311907084101136,2.527425867836736,0.3367650508880615
80,4.818783280750115,416.02481439113615,6.322719883918762,2.195172722304583,20.396686358110628,2.51450191567212,0.29759812355041504
81,4.559385086099307,413.30407705307005,6.349318408966065,2.1352716656433457,20.329881383152976,2.519785389465949,0.27301979064941406
82,4.822488059600194,412.76164984703064,6.336560678482056,2.1960164069515042,20.31653636442567,2.5172526052190425,0.23612213134765625
83,4.9108502715826035,409.94268782138823,6.3973060846328735,2.2160438334073187,20.247041458479515,2.5292896403205534,0.27396416664123535
84,4.909442832072576,408.17303879261016,6.385477304458618,2.2157262538663427,20.20329277104626,2.5269501982545317,0.27366089820861816
85,4.252893442908923,413.7900973796844,6.465427112579346,2.062254456392063,20.34183121991932,2.5427204157318095,0.3836328983306885
86,4.532322595516841,408.91323430538176,6.46025242805481,2.1289252207432843,20.2216031586366,2.5417026631875745,0.3210289478302002
87,4.187736401955287,413.7361313581467,6.523825907707215,2.04639595434395,20.34050469772436,2.554178127638559,0.3381919860839844
88,4.232451135913531,404.8414543390274,6.454031324386596,2.0572921853527593,20.12067231329578,2.540478562079711,0.3328371047973633
89,4.182378565271695,406.98065798282624,6.521527051925659,2.045086444449646,20.17376162203832,2.553728069299012,0.3014528751373291
90,4.155534694592158,408.27366652488706,6.5410998344421385,2.038512863484594,20.205782997075048,2.5575573961188316,0.2626190185546875
91,4.307097007830937,409.1720898628235,6.6038154602050785,2.075354670371052,20.228002616739584,2.5697889913775174,0.30457329750061035
92,4.348747173945109,406.56858921051025,6.533331131935119,2.085364997774996,20.163546047521262,2.556038171063789,0.3195199966430664
93,4.172658070921898,405.6242292165756,6.445530939102173,2.042708513450193,20.14011492560496,2.538805021875877,0.26025986671447754
94,4.096373009184997,403.18633913993835,6.448954343795776,2.023949853426462,20.079500470378697,2.539479148131714,0.31920695304870605
95,4.178921704490979,410.54483857154844,6.377008843421936,2.0442411072304996,20.26190609423379,2.52527401353238,0.23806214332580566
96,4.062861199180285,403.33468520641327,6.536446833610535,2.015654037571995,20.083194098708834,2.5566475771233184,0.2555868625640869
97,4.342161114017169,404.13169012069704,6.5946711778640745,2.0837852850083114,20.10302688951833,2.5680091857047698,0.2964930534362793
98,4.0274839575092,406.4370718717575,6.520279955863953,2.006859227128101,20.160284518621197,2.5534838859612865,0.30187082290649414
99,3.939087907473246,404.6332151889801,6.651949119567871,1.9847135580413728,20.115496891426275,2.579137282032089,0.34615516662597656
100,4.0815712586045265,402.0473434448242,6.525129938125611,2.0202898946944536,20.05111825920999,2.5544333888605535,0.30631303787231445
