Epoch,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,epoch_time
32,3.60310356070598,444.9590423107147,8.425551605224609,1.89818427996493,21.094052297050816,2.9026800728334856,0.34749579429626465
33,3.381852408250173,429.21352890729906,8.468456697463989,1.838981350707552,20.71746917235064,2.9100612875786633,0.33396124839782715
34,3.342980975906054,434.6071370005608,8.467458009719849,1.8283820650799587,20.847233317650588,2.9098896903009654,0.35741281509399414
35,3.1508892526229224,422.0668395280838,8.377686929702758,1.7750744357978125,20.544265368420547,2.894423419215433,0.32483601570129395
36,3.0684165184696517,435.1925600528717,8.310539293289185,1.7516896181885795,20.861269377793665,2.8828005989470005,0.44475436210632324
37,3.266994558274746,407.9252152204514,8.484501838684082,1.8074829344352732,20.197158592743964,2.912816822027105,0.40020298957824707
38,3.013954780995846,407.13408567905424,8.547959470748902,1.7360745320970081,20.17756391834887,2.9236893594821085,0.35893893241882324
39,3.070206470787525,401.84192193746566,8.96764941215515,1.7522004653542143,20.045995159569046,2.994603381443885,0.3942878246307373
40,2.8826995889345803,412.8165073156357,9.127365016937256,1.6978514625651386,20.31788638898337,3.021152928426043,0.3055548667907715
41,2.7791810259222984,428.4665068149567,9.021668338775635,1.6670875879576028,20.69943252398376,3.003609218719312,0.4458911418914795
42,3.001308925449848,417.82843110561373,8.787451696395873,1.7324286205930242,20.440852015158608,2.9643636241857836,0.3817257881164551
43,2.970826379954815,414.0074517607689,8.961923027038575,1.7236085344285155,20.347173065582574,2.9936471113073053,0.4097421169281006
44,2.8806870679060617,411.8316676974297,9.278612804412841,1.6972586920991337,20.29363613789874,3.0460815492059368,0.33051419258117676
45,2.913598671555519,413.75142220258715,9.30091414451599,1.7069266743347586,20.3408805660568,3.0497400126102536,0.30350518226623535
46,3.111979546646277,402.3098147153854,10.063323783874512,1.76408036853378,20.05766224452355,3.1722742289837607,0.31142711639404297
47,3.009708692630132,403.6854142665863,9.882351112365722,1.7348512018701006,20.09192410563474,3.1436207010970203,0.2947831153869629
48,2.8905975247422853,415.07765716314316,10.581406593322754,1.700175733488243,20.373454718410994,3.2529074062018357,0.37490105628967285
49,2.667668608327707,410.73926041126253,9.942588901519775,1.6332999137720257,20.266703244762393,3.1531871022062385,0.31133103370666504
50,2.9517822141448655,411.4574992656708,10.294400691986084,1.7180751479911656,20.284415181751502,3.2084888486616383,0.2905998229980469
51,2.8774247989058495,407.9141559123993,9.819027042388916,1.696297379266339,20.196884807128036,3.133532677727953,0.2744479179382324
52,2.827992282807827,398.602844285965,9.931993770599366,1.6816635462564522,19.965040553075895,3.1515065874275696,0.29119205474853516
53,2.8563867087165513,401.99520375728605,9.695344495773316,1.6900848229353909,20.049818047984527,3.113734814619465,0.3036198616027832
54,2.9163392583529153,417.9730952978134,10.164640522003173,1.7077292696305568,20.44439031367317,3.188203337618724,0.29845714569091797
55,2.9373985727628074,405.0198424816132,10.351637744903565,1.7138840604786565,20.125104781879106,3.2173961125269552,0.28267884254455566
56,2.7882536028822265,397.23937420845033,10.221068096160888,1.6698064567135398,19.930864863533902,3.197040521507491,0.32630300521850586
57,2.816000960767269,404.22323586940763,10.28656439781189,1.678094443339608,20.105303675135264,3.2072674347194514,0.3585519790649414
58,2.4714478676517806,404.2019031882286,10.688984441757203,1.5720839251298833,20.10477314441097,3.2694012359692413,0.26288485527038574
59,2.8075184002518654,395.0632114648819,10.532207679748534,1.6755650987806667,19.876197107718617,3.245336296864862,0.3029358386993408
60,2.6067088147004447,395.48161376714705,11.622607326507568,1.6145305245489925,19.886719532571153,3.40919452752517,0.2847449779510498
61,2.6263561993837357,395.50010652542113,11.289777183532715,1.6206036527737853,19.887184479594417,3.360026366493679,0.3119840621948242
62,2.7209293444951377,387.9701235175133,11.624737548828126,1.6495239751198336,19.69695721469469,3.4095069363220434,0.2941288948059082
63,2.558656064172586,392.1264134168625,11.796600437164306,1.5995799649197242,19.80218203675702,3.434617946317218,0.29524707794189453
64,2.4863492200771966,398.08969683647155,11.639433002471923,1.5768161655935662,19.952185264688968,3.4116613258751114,0.30074191093444824
65,2.560379999379317,385.5086389303207,11.90149974822998,1.6001187453996397,19.634373912358924,3.449855032929642,0.30379486083984375
66,2.587310016155243,387.2892798900604,12.189660549163818,1.6085117395142763,19.679666661050447,3.4913694375078412,0.32482004165649414
67,2.76279724140962,399.5345338821411,11.90290126800537,1.6621664301175199,19.988359959790124,3.4500581542932536,0.31598329544067383
68,2.4424386098980904,396.4547627210617,12.229419326782226,1.5628303202517189,19.911171806828992,3.4970586679068205,0.2863738536834717
69,2.5498484497268996,393.83237228393557,11.701815986633301,1.5968244893309032,19.845210310902115,3.4207917192710378,0.3707559108734131
70,2.487489454448223,384.474411034584,11.370167064666749,1.577177686390542,19.608019049220246,3.3719678326856486,0.34631919860839844
71,2.3642310375968614,395.7420664548874,12.106887340545654,1.5376056183549998,19.89326686230513,3.479495270947448,0.3045539855957031
72,2.307423303524653,382.56881499290466,11.54853858947754,1.5190205079341927,19.559366426162804,3.3983140804636554,0.3195662498474121
73,2.3678135027488074,381.4677436709404,11.844714450836182,1.5387701266754588,19.53119923791011,3.441615093358957,0.29627513885498047
74,2.5455326487620673,380.1110267162323,11.742390155792236,1.5954725471665339,19.496436256819663,3.426717110558185,0.30686497688293457
75,2.5508272449175515,388.5548018217087,11.73638162612915,1.597130941694372,19.711793470450846,3.4258402803004624,0.30558300018310547
76,2.5430620834231377,388.3744736671448,11.465760421752929,1.5946981167052081,19.70721882121231,3.386112877881204,0.3065478801727295
77,2.5217331275343895,386.6768372774124,11.844650745391846,1.5879965766759037,19.664100215301293,3.441605838179591,0.28386425971984863
78,2.2924519230922065,389.4683740615845,11.863001823425293,1.5140845164957624,19.734953105127573,3.4442708696363145,0.27503108978271484
79,2.2523472532629967,385.47848041057586,12.443646430969238,1.5007822138015219,19.633605894246116,3.5275553051609605,0.27195000648498535
80,2.412906644244989,396.7681755065918,12.607048416137696,1.553353354599329,19.9190405267571,3.550640564199324,0.2969539165496826
81,2.5785999968647957,384.27150869369507,11.886032485961914,1.6058019793439027,19.602844403139436,3.4476125777067694,0.3026902675628662
82,2.2702904442946115,391.43557567596434,12.444225406646728,1.5067483015734948,19.78473087196195,3.527637368926507,0.27139782905578613
83,2.277524215479692,386.4797631263733,12.805974864959717,1.5091468502036811,19.659088562961745,3.5785436793421592,0.29456424713134766
84,2.2295461098353067,380.3001257896423,13.023206520080567,1.4931664709051389,19.50128523430295,3.6087680058547082,0.258991003036499
85,2.375893145799637,385.50683896541597,12.114091682434083,1.5413932482658788,19.634328075221113,3.4805303737266944,0.29514312744140625
86,2.4478914017478623,375.8499083518982,11.51017255783081,1.5645738722565523,19.38684885049394,3.392664521851639,0.29044198989868164
87,2.4065366312861443,378.3871807575226,12.847256278991699,1.5513015926267026,19.452176761419853,3.584306945420788,0.2743189334869385
88,2.3773843199014664,377.01478800773623,12.57256441116333,1.541876882212541,19.416868645786742,3.5457812130986497,0.3081033229827881
89,2.257009061674277,384.71904788017275,13.019153785705566,1.502334537203441,19.614256240810477,3.6082064499839204,0.304811954498291
90,2.254171927769979,375.4767151594162,12.81055269241333,1.501389998557996,19.377221554170664,3.579183243760136,0.30260491371154785
91,2.3684801335136094,380.36036224365233,14.041135692596436,1.5389867229815888,19.502829595821535,3.747150342940144,0.2886781692504883
92,2.5535831128557525,386.17445516586304,14.933262062072753,1.5979934645848062,19.651321969930244,3.86435791071075,0.3049478530883789
93,2.1809626320997872,387.940327167511,14.36311616897583,1.476808258407227,19.696200830807726,3.7898702047663626,0.26441025733947754
94,2.253839150071144,378.73768320083616,14.09365234375,1.5012791712640072,19.461184013333725,3.7541513480079622,0.29935503005981445
95,2.561022368570169,386.0022366285324,14.207075214385986,1.6003194582864289,19.646939625003494,3.769227402848757,0.27306699752807617
96,2.217196042339007,381.0625260829926,14.541059589385986,1.4890251986917504,19.520822884371256,3.8132741298503556,0.2773427963256836
97,2.1781908944249153,386.3665232181549,15.62780532836914,1.475869538416223,19.65620826146678,3.953201908373659,0.30188798904418945
98,2.4192423274119697,377.32744936943055,14.281959342956544,1.555391374353082,19.424918259015417,3.7791479652107487,0.3097968101501465
99,2.2264886473615966,375.78510711193087,15.112810516357422,1.4921423013109696,19.385177510457076,3.887519841281511,0.31523585319519043
100,2.1481223925948143,389.76063385009763,14.378645420074463,1.4656474312039762,19.742356339862212,3.791918435314038,0.30794286727905273
