Epoch,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,epoch_time
1,46.93779561916987,446.43989638090136,4.4655708312988285,6.851116377581822,21.1291243637994,2.113189729129599,0.4502577781677246
2,45.599138617515564,447.204862177372,4.630550479888916,6.752713426283953,21.14721878113933,2.1518713901831856,0.2514989376068115
3,44.174941738446556,448.3601280927658,5.393613290786743,6.646423228959058,21.174516006104266,2.322415400135545,0.2717251777648926
4,43.47035479545593,447.8848441362381,5.60401759147644,6.593205198949592,21.16329001209968,2.367280632176177,0.29000425338745117
5,43.2135361234347,447.29156174659727,5.758188676834107,6.573700337209988,21.149268586563394,2.399622611335813,0.27402710914611816
6,42.97840522726377,446.6135777950287,5.96642689704895,6.555791731535083,21.133233964422686,2.442627048292258,0.28240203857421875
7,42.492748364806175,445.8368230104446,6.103753972053528,6.5186462064454895,21.114848401313342,2.4705776595876374,0.28772711753845215
8,42.259275645017624,445.17386788129807,6.240735721588135,6.500713471998102,21.09914377128366,2.4981464571934398,0.2908787727355957
9,42.01680041849613,444.7709195494652,6.4874653816223145,6.4820367492398665,21.08959268334657,2.5470503296209746,0.3025052547454834
10,41.545198291540146,444.39410388469696,6.4003222465515135,6.445556476483636,21.080657102773078,2.5298858168999474,0.2745380401611328
11,40.87676394979159,444.08853073120116,6.497878313064575,6.393493876574184,21.07340814228209,2.549093625794191,0.280336856842041
12,40.6973890264829,443.68002598285676,6.612285709381103,6.379450527003317,21.06371348985873,2.571436506970589,0.2927968502044678
13,39.95286227762699,443.18387043476105,6.9746561527252195,6.320827657643182,21.051932700699027,2.6409574310702584,0.3246607780456543
14,39.461497570077576,442.65689771175386,7.012591314315796,6.281838709333246,21.03941296024568,2.648129776713331,0.3248410224914551
15,38.299307972192764,442.04590530395507,7.547491788864136,6.188643467852447,21.024887759604212,2.747269879146229,0.3016798496246338
16,37.86413198709488,441.3215307712555,7.771445035934448,6.153383783504396,21.007654099666993,2.7877311627799495,0.2895998954772949
17,36.36154899497827,440.3656643390656,7.667090654373169,6.0300538136055035,20.984891334935845,2.7689511830968,0.2771592140197754
18,35.13766872882843,439.4435781955719,7.7547118186950685,5.927703495353696,20.962909583251363,2.7847283204461917,0.2882089614868164
19,34.49610165258249,438.4483648300171,7.2829454898834225,5.873338203490626,20.9391586466605,2.698693293037099,0.29335808753967285
20,33.161060685912766,437.5183273553848,7.298907518386841,5.758564116679849,20.91693876635357,2.7016490368637522,0.3785417079925537
21,31.982687095801037,436.3345131635666,6.778904390335083,5.655323783462892,20.888621619522112,2.6036329215799765,0.2945551872253418
22,30.871604432662327,436.13958303928376,6.909968709945678,5.556222136727646,20.883955157950414,2.6286819339634224,0.3004179000854492
23,29.946372886498768,434.99884169101716,6.443675875663757,5.472327922054632,20.856625846263274,2.5384396537368694,0.285815954208374
24,28.21588844060898,434.2857398509979,6.172145962715149,5.311862991513333,20.83952350345367,2.4843803981506434,0.2819383144378662
25,27.579861770073574,433.12828035354613,6.022543168067932,5.251653241606263,20.811734198608875,2.4540870335153016,0.2746548652648926
26,26.140492777029674,433.36997628211975,5.841455674171447,5.112777403430514,20.817540111216786,2.4169103570822497,0.3003511428833008
27,25.198996245861053,432.3820836782455,5.714986848831177,5.019860181903581,20.793799164131734,2.3906038669823944,0.32617878913879395
28,24.308701197306316,432.3228275060654,5.472429513931274,4.930385501896004,20.792374263322248,2.3393224476183856,0.2890958786010742
29,22.95038052399953,431.72384893894196,5.339970803260803,4.790655542198743,20.77796546678577,2.31083768431727,0.3294529914855957
30,21.999341815710068,429.85539441108705,5.338446044921875,4.690345596617595,20.73295430977185,2.3105077461289487,0.3209998607635498
31,20.813947319984436,432.41343011856077,5.197617864608764,4.56223052025919,20.794552895375286,2.2798284726287554,0.3079369068145752
32,20.435755381981533,429.934259057045,5.164667797088623,4.520592370694524,20.734856137842986,2.272590547610507,0.3207278251647949
33,19.49673890074094,430.1582328557968,5.161139106750488,4.415511170945097,20.74025633534448,2.271814056376641,0.2665212154388428
34,18.57343735297521,427.37708432674407,5.1210243701934814,4.309691097164066,20.673100501055572,2.2629680444481495,0.2734658718109131
35,17.172110547622044,426.9994054555893,5.0533013343811035,4.143924534498915,20.6639639337565,2.24795492267552,0.29207396507263184
36,17.17408254245917,429.8137060880661,5.017542362213135,4.144162465741319,20.73194892160566,2.2399871343856272,0.2867469787597656
37,15.864687119921049,429.27649919986726,4.931029224395752,3.9830499770805097,20.71898885563355,2.220592088699713,0.29297780990600586
38,15.285043636957804,426.37974429130554,5.00070583820343,3.9096091412004097,20.648964726864772,2.2362258021504515,0.2832210063934326
39,14.7468983878692,426.2343197584152,5.0509867668151855,3.8401690571990708,20.64544307488738,2.2474400474351226,0.26950979232788086
40,13.933780392011007,424.93896505832674,4.935100412368774,3.732797930776726,20.614047760164105,2.2215085893078994,0.2812349796295166
41,13.4174226274093,425.2386724948883,4.975502824783325,3.662980020066899,20.62131597388703,2.2305835166573176,0.28949713706970215
42,12.713207508126894,425.014310669899,4.905802297592163,3.5655585127896714,20.615875209893442,2.2149045797939384,0.3160393238067627
43,11.591514736413956,424.921248960495,4.906077909469604,3.4046313657155243,20.61361804634245,2.2149667964711353,0.3157217502593994
44,11.358363767464956,422.0352286338806,4.862568068504333,3.370217169184347,20.54349601781256,2.2051231413470616,0.3504939079284668
45,10.38542335232099,421.07848913669585,4.96524407863617,3.2226422935723087,20.520197102774034,2.22828276451535,0.28386998176574707
46,10.419400185346603,421.0779808282852,5.022431993484497,3.2279095689542796,20.520184717206742,2.241078310431052,0.272432804107666
47,9.724300543467203,419.5362040758133,4.983068108558655,3.1183810773327885,20.482582944438754,2.232278680756203,0.27269411087036133
48,9.593325927853584,417.11304314136504,4.944088959693909,3.0973094659484035,20.42334554232888,2.223530741791961,0.27928590774536133
49,9.103574752807617,415.23682897090913,5.05426549911499,3.0172130771305525,20.377360696883912,2.2481693661988613,0.3798661231994629
50,8.698780248562494,418.41952407360077,5.077801513671875,2.949369466269442,20.455305523839062,2.253397770850028,0.2777431011199951
51,8.062479679783186,417.11489751338956,5.057611131668091,2.83945059470722,20.42339094061977,2.248913322399974,0.27160191535949707
