train_mse,train_rmse,valid_mse,valid_rmse,test_mse,test_rmse,epoch_time
0.10398194650813952,0.3224623179662075,0.08058837909254979,0.2838809241434686,0.09691301035482068,0.31130854526469504,24.158535957336426
0.06371201378262509,0.25241238833033747,0.09567798263478008,0.3093185779011343,0.10742736622353885,0.3277611420280611,21.945981979370117
0.05823084022270641,0.2413106715889424,0.10119331598098417,0.31810896872138666,0.11981967082937006,0.3461497809176976,22.277976036071777
0.0541719432617561,0.2327486697314425,0.12092707174738418,0.3477456998258701,0.12847176041988725,0.35842957525835845,21.415873050689697
0.05067051146758595,0.2251011138746007,0.12697329044352623,0.3563331172421758,0.1292836805594771,0.3595603990423265,23.489190816879272
