Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_s
1,4.649229711753751,2.555949474237048,1.5987337096080285,1.0467588901519775
2,2.341466979464059,1.944864669991213,1.3945840490953614,0.1006169319152832
3,1.9832512186582543,1.7275879433605514,1.314377397614761,0.1013021469116211
4,1.7142922095230848,1.5019996183770343,1.22556094029511,0.11629986763000488
5,1.5317574481952885,1.400238099134691,1.1833165675907233,0.11180806159973145
6,1.421159540996473,1.2838992001801255,1.1330927588596291,0.10451412200927734
7,1.3448065157986304,1.2351880821499703,1.1113901574829472,0.10581231117248535
8,1.305632486421968,1.184511289798631,1.0883525576754212,0.10634207725524902
9,1.2496487340764342,1.1722765433360296,1.0827172037683845,0.0993800163269043
10,1.2346093000700504,1.1229131655387137,1.0596759719549715,0.09107303619384766
11,1.191270116639881,1.0863497922391032,1.0422810524225714,0.09227514266967773
12,1.1559661066202362,1.0636740671037717,1.0313457553622702,0.09173822402954102
13,1.145376867024319,1.03918454294839,1.0194040136022566,0.11345505714416504
14,1.1228562094591308,1.0073265380337353,1.0036565837146365,0.10944199562072754
15,1.0954675765652178,0.9957018603009993,0.9978486159237779,0.14807510375976562
16,1.0912482172619111,0.9864610203439309,0.9932074407413242,0.1080160140991211
17,1.0554869116720835,0.9556399836408314,0.9775684035610149,0.11512017250061035
18,1.0593003740445384,0.9448029049850338,0.9720097247378926,0.11150693893432617
19,1.0447199334811996,0.9337632289839324,0.9663142496020289,0.08874964714050293
20,1.0146906450259257,0.9173052701759226,0.9577605494986325,0.08920407295227051
21,0.9848915815283229,0.9150129751712873,0.9565631056920851,0.08926606178283691
22,1.000029013674704,0.9133761484809593,0.9557071457726782,0.10379385948181152
23,0.979717722705282,0.8617463517427585,0.9283029417936574,0.11454367637634277
24,0.9514200707756119,0.8391094389489429,0.91602916926752,0.1126718521118164
25,0.9271082028071272,0.8245283579952651,0.9080354387331285,0.11565303802490234
26,0.9358899235514909,0.8186856233210617,0.9048124796448498,0.11182594299316406
27,0.9161992627708543,0.8229460878678109,0.9071637602262399,0.10386991500854492
28,0.9175813730286457,0.7936994815097268,0.8908981319487245,0.10876202583312988
29,0.8922398102641316,0.7713932809302075,0.8782899754239527,0.09178924560546875
30,0.887971031553539,0.7692944166799235,0.8770943031851954,0.09192109107971191
31,0.8574894397591337,0.737368073829698,0.8587013880445856,0.09691691398620605
32,0.8343702988669478,0.7138484899895271,0.8448955497512856,0.11697101593017578
33,0.8112822134330597,0.7067932632826861,0.840709975724498,0.1083230972290039
34,0.8240269440773867,0.6908617855311142,0.8311809583545055,0.11300277709960938
35,0.8104347962011232,0.685904875090713,0.8281937424846393,0.11095190048217773
36,0.7783927841702933,0.6612290243950923,0.8131599008774918,0.11287212371826172
37,0.7743618892107801,0.652266237334408,0.8076300126508474,0.10086393356323242
38,0.7479880838060182,0.6313618051788258,0.7945827868629082,0.08953309059143066
39,0.7383460214448158,0.6209664431440612,0.7880142404449689,0.09120678901672363
40,0.7374072366773977,0.6022681499523861,0.7760593726979825,0.09441995620727539
41,0.7284116855153201,0.5950309674202379,0.7713825039630066,0.12464380264282227
42,0.7175786320850245,0.5885542215074491,0.7671728758939859,0.13517212867736816
43,0.6979003677022956,0.5720863247212415,0.7563638838027907,0.12552094459533691
44,0.6943786323175772,0.5565457269330106,0.746019923951774,0.15267300605773926
45,0.67347087001997,0.5298045966258955,0.7278767729677157,0.11550736427307129
46,0.6496390234448757,0.5191675331607996,0.7205328119945681,0.10782694816589355
47,0.6310863409974141,0.49528130282016974,0.7037622487887296,0.09144806861877441
48,0.6310371113847887,0.48724395294551504,0.6980286190017677,0.09261107444763184
49,0.6209996677693933,0.4790864455973562,0.6921607079265307,0.08939194679260254
50,0.6185067734906363,0.4619073064415647,0.6796376287710715,0.10945796966552734
51,0.5934171150052036,0.45304626507082707,0.6730871155139037,0.10748100280761719
52,0.5713341805147661,0.44863829246473846,0.6698046673954567,0.11148381233215332
53,0.5865339584881029,0.4383776592394406,0.6621009433911423,0.11307907104492188
54,0.5675061519809721,0.4626435435400632,0.6801790525590031,0.12167239189147949
55,0.5770030377050089,0.4108687913140667,0.6409904767733033,0.11539793014526367
56,0.5668406992396444,0.41348394811188494,0.6430271752514701,0.09979510307312012
57,0.5525805935079452,0.4229417651839085,0.6503397305900267,0.09403085708618164
58,0.5447561697022504,0.4026836278931122,0.634573579573805,0.09289693832397461
59,0.5357494560180516,0.3946753064890761,0.6282318891055086,0.09424114227294922
60,0.5175362990806214,0.37188841625302593,0.609826546038319,0.1142268180847168
61,0.49932545384917276,0.3635918618108049,0.6029857890620681,0.11299514770507812
62,0.5025641663661068,0.3491811930186051,0.5909155548964717,0.11677169799804688
63,0.49355840072553253,0.3495248642965511,0.5912062789725352,0.11065793037414551
64,0.4751449739533077,0.3405094847144486,0.5835319054811386,0.10997295379638672
65,0.4877361211445557,0.3621178796189262,0.6017623115640645,0.10656499862670898
66,0.48854034635654403,0.35224360823105055,0.593501144254205,0.09305810928344727
67,0.4650895534332111,0.34002819905532256,0.583119369473629,0.0919492244720459
68,0.4663780217594508,0.32768965927799565,0.5724418392098849,0.09085631370544434
69,0.44396375655566617,0.3086984715676083,0.5556063998619961,0.09897708892822266
70,0.4438006675650331,0.2978622058846096,0.5457675383206751,0.1183938980102539
71,0.43569154424341794,0.3028492397152374,0.5503173990664273,0.11442995071411133
72,0.443214779253775,0.3057385452350425,0.5529362940113829,0.11138296127319336
73,0.4346783493742513,0.2953803605011381,0.5434890619884986,0.14222407341003418
74,0.4427309107471733,0.3122873839129063,0.5588267924079037,0.10390233993530273
75,0.43067535294933557,0.28651653022109025,0.5352723888088103,0.09860825538635254
76,0.4196729333769791,0.2784483399178576,0.5276820443390675,0.09353804588317871
77,0.40237957090051685,0.2710902760174781,0.5206633038898344,0.09103775024414062
78,0.4122229202871396,0.27707182559644633,0.526376125595041,0.09900093078613281
79,0.4057019065238926,0.2675181535917338,0.517221571081228,0.10996294021606445
80,0.39887102542027364,0.267579740359546,0.5172811038106322,0.10776400566101074
81,0.3963438684165723,0.26018758475990983,0.5100858601842535,0.10683298110961914
82,0.40055639070928484,0.2630954425016735,0.5129283015214441,0.10370326042175293
83,0.38334070245191026,0.25951552714246945,0.5094266651270519,0.10647106170654297
84,0.3958223464560551,0.24966957497291525,0.499669465720005,0.10312485694885254
85,0.3841656553282185,0.2502656854281291,0.5002656148768663,0.08778786659240723
86,0.3768835220882793,0.2385327765622723,0.4883981742003877,0.08858275413513184
87,0.3668719837951829,0.24079373452797084,0.4907073817744857,0.09124422073364258
88,0.36617776905879895,0.23134274029662463,0.48098101864483656,0.11177492141723633
89,0.3574601023810411,0.2317984788642956,0.4814545449617187,0.1129460334777832
90,0.3681249775523084,0.22915655771394278,0.4787029953049623,0.10920119285583496
91,0.35863936910424393,0.22257092690809008,0.4717742329844754,0.11817812919616699
92,0.35207664224594887,0.21587667067158636,0.464625301368303,0.10427999496459961
93,0.34802885031686104,0.2156169630834869,0.46434573658373013,0.1107473373413086
94,0.34661125884188,0.21626851702215322,0.4650467901428341,0.0971519947052002
95,0.33515485975586573,0.2104747329760187,0.4587752532297472,0.09631991386413574
96,0.3393272555632196,0.22298405484777117,0.47221187495421074,0.09098601341247559
97,0.33804471993390217,0.214268467140731,0.4628914204656757,0.10024404525756836
98,0.34344822826141325,0.2046017506022254,0.4523292502173891,0.10932087898254395
99,0.32157203456876976,0.19685984375487012,0.4436889042503431,0.11637401580810547
100,0.3303118269712943,0.2025887949042474,0.4500986501915412,0.12351369857788086
