Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_s
1,4.386074411534818,2.1298229509146416,1.4593912946549468,16.70283818244934
2,2.0913698896069395,2.040078800815706,1.4283132712453896,16.601295948028564
3,2.030179409223182,1.988024048263503,1.4099730665028687,16.616307973861694
4,1.9384596604053106,1.846054671036306,1.3586959450282856,16.73356795310974
5,1.766163204317895,1.6232334085365878,1.2740617757929118,16.603586196899414
6,1.5817530745657804,1.4921390650115003,1.2215314424981045,16.532639980316162
7,1.4647265087778323,1.415742565816808,1.1898498080921003,16.575096130371094
8,1.4120505663836114,1.3848787597685217,1.1768087184281573,16.644917011260986
9,1.3648246493294975,1.3314017591144993,1.1538638390704943,16.76865291595459
10,1.3452179905410124,1.317965090762232,1.1480266071665028,16.667815923690796
11,1.303136383818689,1.2790238690501619,1.1309393746130523,16.581214904785156
12,1.28847452023319,1.2623829952153927,1.1235581850600318,16.686540126800537
13,1.260557872669719,1.255514472609856,1.1204974219559167,16.645161867141724
14,1.2469084942452262,1.22415010021808,1.1064131688560472,16.762784004211426
15,1.2267185711415014,1.2215654159608846,1.1052445050579915,16.772016286849976
16,1.2087207152464678,1.1930284003213605,1.0922583944842725,16.678393840789795
17,1.1906164388790308,1.186403451487422,1.089221488719086,16.62035298347473
18,1.181053340435028,1.157275019613939,1.0757671772339676,16.67507815361023
19,1.165886107727746,1.1533540497734167,1.073943224650827,16.708693027496338
20,1.1348786894406113,1.1162555885335832,1.0565299752177328,16.58582592010498
21,1.1028223327387159,1.0828143156995282,1.0405836418565921,16.697930097579956
22,1.0781364381034797,1.0652394115785573,1.0321043607981497,16.614981174468994
23,1.062639030340676,1.038241504717653,1.0189413647102825,16.658392190933228
24,1.034452938587866,0.9859849420706872,0.99296774472824,16.56617784500122
25,1.0076752305030823,1.010874191786502,1.0054223947110499,16.63821291923523
26,0.9853689263914233,0.9686415817623384,0.984195906190601,16.83799695968628
27,0.9548084117541803,0.925910381217287,0.9622423713479297,16.73652195930481
28,0.9408112466335297,0.9310098088163639,0.9648884955352944,16.525239944458008
29,0.9886482569658868,0.9269612477134879,0.9627882673326923,16.648159980773926
30,0.9606930315494537,0.8813948780994549,0.9388263301055499,16.612183094024658
31,0.8653704192593833,0.8143984170926508,0.9024402567996681,16.64755892753601
32,0.8294060946067917,0.7937128947717007,0.8909056598606279,16.531421184539795
33,0.7690905354847418,0.6992690666604822,0.8362230962252132,16.587438821792603
34,0.8149299883396826,0.8027993785652602,0.895990724597783,16.758700847625732
35,0.7063834642138437,0.6621814877769657,0.8137453457789886,16.65720009803772
36,0.6724982824280997,0.7113850031431034,0.8434364250748858,16.59929084777832
37,0.6708385470871613,0.6210241196938208,0.7880508357294095,16.72438931465149
38,0.6412199114527658,0.6123237417157844,0.782511176735377,16.658166885375977
39,0.6931044339576614,0.6434553321973185,0.8021566755923175,16.626352787017822
40,0.6144089183517706,0.5750473253080778,0.7583187491471365,16.575546264648438
41,0.5917061948887655,0.5699767758634603,0.7549680628102492,16.600075006484985
42,0.5753936514119121,0.5558025796732334,0.7455216828994536,16.731999158859253
43,0.5741136394371497,0.546721349531245,0.7394060789114767,16.70957589149475
