Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_s
1,5.60367086229779,5.4395712846303566,2.332288851028182,0.3271501064300537
2,5.31948052244091,5.0729912440169205,2.2523301809497025,0.11017990112304688
3,4.901282187838495,4.5438107352456045,2.131621621030713,0.09542679786682129
4,4.302739424309778,3.818790758547185,1.9541726532083046,0.0944681167602539
5,3.5232386771477695,2.988602636420355,1.7287575412475733,0.13329505920410156
6,2.7463348944654458,2.3091184066421078,1.519578364758497,0.10594415664672852
7,2.243023123581175,2.049454287966256,1.4315915227348393,0.12009477615356445
8,2.093010788036838,1.9788244489784308,1.406706952061598,0.10703682899475098
9,2.041838912279063,1.916057036756557,1.384217120525735,0.09967637062072754
10,1.9745451990052347,1.8615447517140182,1.3643843856164648,0.11182212829589844
11,1.9059391464465782,1.8079507380390671,1.3446005868060102,0.11102890968322754
12,1.8738737718156677,1.7571163844753532,1.3255626671249283,0.09167194366455078
13,1.810125386595656,1.709692908708596,1.3075522585000554,0.08487796783447266
14,1.755912390437247,1.662011695371227,1.28919032550327,0.08811497688293457
15,1.7074376901084356,1.6152424603928672,1.2709218938994116,0.08649230003356934
16,1.658217916213603,1.5713537224886907,1.2535364863013325,0.10071682929992676
17,1.6222617031897848,1.5277501169971468,1.2360218917952654,0.1099100112915039
18,1.5784030938022202,1.4885261393491487,1.220051695359319,0.11057710647583008
19,1.5544367754999646,1.4522030303027786,1.2050738692307532,0.10346293449401855
20,1.5071756910618226,1.4218931671729713,1.1924316194956301,0.10420918464660645
21,1.4865848397843764,1.397569925382321,1.1821886166692357,0.10631012916564941
22,1.4662854566231696,1.3673021265027663,1.1693169486938801,0.09656596183776855
23,1.4241018567525898,1.3447972773944301,1.159653947259453,0.09630322456359863
24,1.415148422113231,1.32418997418256,1.1507345367992394,0.08889222145080566
25,1.3779882878819376,1.3063409980287828,1.1429527540667561,0.09634804725646973
26,1.3727732329174938,1.2911927713373959,1.1363066361407013,0.10815191268920898
27,1.3565363928877374,1.2787511143142718,1.1308187804923793,0.10297083854675293
28,1.3545866655279006,1.2647017469260187,1.1245895904400052,0.1084601879119873
29,1.32459705748791,1.2483684080639188,1.1173040803934795,0.10965085029602051
30,1.3022610263448382,1.234999271053788,1.1113052105761891,0.1077880859375
31,1.3010192238772316,1.2237369516023542,1.1062264468011755,0.10680818557739258
32,1.2890954521419442,1.2112644514383604,1.1005746005784254,0.0882267951965332
33,1.2717533310839118,1.2002867558480994,1.0955759927308097,0.08591413497924805
34,1.2728465418734223,1.1896704668294267,1.0907201597244944,0.1224210262298584
35,1.2599463244618354,1.1786534574327923,1.0856580757461312,0.10503292083740234
36,1.2467907159871534,1.168322733951499,1.0808897880688386,0.10423421859741211
37,1.2469425270878756,1.1583264592537255,1.0762557592197708,0.11269688606262207
38,1.2177357986578174,1.1507146354981772,1.0727136782469855,0.10529184341430664
39,1.220981372672716,1.1433299011591955,1.069266057237017,0.10697698593139648
40,1.2102318788150117,1.1322449060522015,1.0640699723477782,0.09705495834350586
41,1.1976168216011538,1.1235777637830828,1.0599895111665412,0.08618760108947754
42,1.1936727833789962,1.1157764033614501,1.0563031777673728,0.08715295791625977
43,1.186361096900235,1.107144973781826,1.0522095674255323,0.09034180641174316
44,1.1887222221137637,1.0980526619339215,1.0478800799394563,0.10477995872497559
45,1.1727583335384753,1.0892270247749611,1.04366039724374,0.10990500450134277
46,1.1820296819522986,1.0829531436390285,1.0406503464848453,0.10418510437011719
47,1.1581424777124685,1.077858150250916,1.0381994751736854,0.10347795486450195
48,1.151887430591819,1.0709834291767977,1.0348832925392109,0.10632705688476562
49,1.1438152557474646,1.0620118352228785,1.0305395845007015,0.11047101020812988
50,1.1360870364345192,1.0525016515938375,1.0259150313714276,0.09775090217590332
51,1.131523150777452,1.046135281449981,1.022807548588678,0.08737015724182129
52,1.1181852163603336,1.039823311928653,1.019717270584672,0.08908486366271973
53,1.111839232478442,1.0332616841252795,1.0164948028028866,0.09881901741027832
54,1.107709759014224,1.0266060016659022,1.013215673815749,0.11411094665527344
55,1.1040177794678763,1.0204378331388144,1.0101672302835876,0.10198211669921875
56,1.0910769415434982,1.0143026206828762,1.0071259209666268,0.10510396957397461
57,1.0794409854121598,1.0103352671865158,1.0051543499316489,0.10619974136352539
58,1.085803433822982,1.0023168442598718,1.0011577519351642,0.11904382705688477
59,1.0813211683949138,1.0009276687292017,1.0004637268433083,0.10840296745300293
60,1.0785260031755144,0.9926372497063514,0.99631182353034,0.09156584739685059
61,1.0560399855214613,0.988384652165822,0.9941753628841453,0.08773088455200195
62,1.0655367758920995,0.9819937766194694,0.9909559912627146,0.0893559455871582
63,1.0555972057345897,0.9775586272773495,0.9887156453082704,0.11077117919921875
64,1.048982593296134,0.974378553048662,0.9871061508513975,0.15207600593566895
65,1.0417426943147512,0.9678308556822204,0.9837839476644353,0.11315417289733887
66,1.0462635376651264,0.9630385137712907,0.9813452571706304,0.1083528995513916
67,1.035005927366534,0.9580665299161313,0.9788087299958718,0.09940409660339355
68,1.0427467498518286,0.9534181703743758,0.9764313444243665,0.10369992256164551
69,1.024966998686855,0.9483975228174354,0.9738570340750409,0.09146499633789062
70,1.0374221070644924,0.944288212246864,0.971744931680564,0.08705997467041016
71,1.0227090151889524,0.9415703732662863,0.9703454917019434,0.08787417411804199
72,1.019103631614025,0.9357428862951727,0.9673380413770424,0.08994293212890625
73,1.013845756027262,0.9314583939899761,0.9651209219522578,0.10859298706054688
74,1.0055417571087457,0.9248498654351507,0.9616911486725614,0.1049642562866211
75,1.0010388307953106,0.9202666984999299,0.9593053207920458,0.10206007957458496
76,0.998151766825873,0.9184847003646006,0.958376074599424,0.10843229293823242
77,0.9975011395032859,0.9131045643900197,0.9555650497951564,0.10303997993469238
78,0.9948740844659205,0.9079003223185682,0.9528380357220047,0.10526823997497559
79,0.9948367626965923,0.9068847451229668,0.9523049643485887,0.09311413764953613
80,0.9877593712711278,0.8998733432662003,0.9486165417418148,0.09081602096557617
81,0.9830357453765555,0.8999141639228987,0.9486380573869566,0.09092307090759277
82,0.9647793969103278,0.8910484511126765,0.9439536276283261,0.09881997108459473
83,0.9679366365610115,0.8862262672364817,0.9413959141808943,0.11414813995361328
84,0.9593253799436231,0.8830628339650702,0.9397142299470995,0.10219001770019531
85,0.9557493265549388,0.8786032962546481,0.9373384107432321,0.10545110702514648
86,0.9495139754541205,0.874511577579258,0.9351532374853108,0.1035001277923584
87,0.9462904513338302,0.8728325536771688,0.934255079556525,0.10562801361083984
88,0.9439861159102927,0.8660609854046495,0.93062397637534,0.09416818618774414
89,0.9458239883307221,0.8622951095703422,0.9285984651992174,0.08871197700500488
90,0.9401311325353339,0.8581909285776049,0.9263859501188503,0.08816313743591309
91,0.9376974401577842,0.8546592053628936,0.9244778014440875,0.09148311614990234
92,0.9369382116288,0.8517558285248427,0.9229061861992489,0.11074399948120117
93,0.9321095782774487,0.8458716598870545,0.9197128138104059,0.1437211036682129
94,0.9212463419882251,0.8419505473513544,0.917578632789231,0.10219788551330566
95,0.9316831145867521,0.8389555325642833,0.9159451580549369,0.1026761531829834
96,0.9247349746582296,0.8362898978505013,0.9144888724585452,0.10302734375
97,0.9139045758974279,0.8324351562620121,0.9123788447032363,0.0998692512512207
98,0.909343679383476,0.8266860558889837,0.9092227757205512,0.08794784545898438
99,0.9195395774038628,0.8250643613410038,0.9083305352904326,0.08982515335083008
100,0.9025383101904512,0.8224731653209572,0.9069030628027216,0.09126091003417969
