Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_s
48,0.9948290101835661,0.9872501305887632,0.9936046148185722,8.022890090942383
49,0.9911537181551211,0.9826751944443611,0.9912997500475631,8.064894914627075
50,0.980814633803947,0.9800734254488043,0.9899865784185179,7.942110300064087
51,0.9671862481910491,0.970193741573282,0.9849841326505123,7.880743741989136
52,0.9713336532918092,0.9655469882467361,0.9826225054652148,7.955227851867676
53,0.9708305586164243,0.9718555199226069,0.9858273276403972,8.0726318359375
54,0.9636593686643048,0.9829736492535639,0.9914502757342719,8.024073123931885
55,0.9585738338042642,0.9864578637703557,0.9932058516593404,8.087510108947754
56,0.9627578071901731,0.9613084715103435,0.9804633963133674,8.033742189407349
57,0.9460502124835397,0.9473459212126855,0.9733169685219124,8.037847757339478
58,0.9961677009814254,0.9468038626032594,0.9730384692309239,6.229295015335083
59,1.0013344081762796,0.9650192466764668,0.9823539314709677,4.826097249984741
60,0.9553431319856198,0.9385103603006801,0.9687674438691053,4.836228847503662
61,0.941241114774597,0.9341904519769911,0.9665352823239259,5.616109132766724
62,0.9326281614392717,0.9302757989406307,0.9645080605887287,5.837479114532471
63,0.9619867406158804,0.9640851567769162,0.9818783818665712,5.2815423011779785
64,0.9351505311293022,1.0037397059446602,1.001868108058471,5.061536073684692
65,1.2604381572977406,0.9989757177846454,0.9994877276808583,5.011147975921631
66,0.9500330282705967,0.95216366822753,0.9757887415970374,5.1658360958099365
67,0.9396899047298967,0.9313056447551907,0.9650417839426388,5.555943965911865
68,0.9410361391361629,0.9394284555618869,0.9692411751271646,5.557878017425537
69,0.956019465054307,0.9471412990242243,0.9732118469399272,5.4126222133636475
70,0.9278566909727649,0.9256615026497117,0.9621130404737853,5.117612600326538
71,0.930595338344574,0.9127186405098188,0.9553630935460187,5.188225984573364
72,0.9131074294308635,0.9090600589063959,0.9534464111350966,5.168182134628296
73,0.9157168842921747,0.9048742147458491,0.9512487659628521,5.248155832290649
74,0.9124132492274881,0.919836703557347,0.9590811767297631,5.116195917129517
75,0.9022987989064689,0.9035314753930145,0.9505427267582528,5.184627056121826
76,0.8947988926807297,0.8970381726867684,0.9471209915775114,5.242332935333252
77,0.9102504373153794,0.9036651891786779,0.9506130596508118,5.058915853500366
78,0.9028981002134697,0.8965920499290958,0.9468854470996456,5.243437051773071
79,0.893373090251584,0.8943202224098773,0.945685054555626,5.06885290145874
80,0.9018088339645172,0.8954637135405128,0.9462894449060038,5.066735744476318
81,0.8939264335921991,0.8893770876505943,0.9430679125336596,5.196135997772217
82,0.9172532238135828,0.89494792009904,0.9460168709378496,5.228144884109497
83,0.8965268628062489,0.9119218541048119,0.9549459953865516,5.018178701400757
84,2.8188976417078035,1.6715036656742341,1.2928664531475145,5.305619955062866
85,1.426833055286764,1.3108678332086061,1.1449313661563325,5.118247985839844
86,1.2566224631862106,1.2084705338195385,1.0993045682701126,5.053812026977539
87,1.1598485156754468,1.117704782578398,1.057215579992273,5.069037199020386
88,1.092114228511525,1.0566438598749794,1.027931836200718,5.211224794387817
89,1.0300764942837652,1.0142470634429255,1.0070983385166146,5.183478832244873
90,0.9962659110532743,0.9805758535235285,0.9902403008984882,5.200613975524902
91,0.960461496749771,0.9521958051928293,0.9758052086317378,5.055166959762573
92,0.9331314597174386,0.924473128046527,0.9614952563827484,5.210632085800171
93,0.9155926350678238,0.9128405273517716,0.9554268822635102,5.337691068649292
94,0.9024136693121116,0.9074791697959337,0.9526170110783944,5.338827133178711
95,0.905844816537661,0.903971475070325,0.9507741451419075,5.020328998565674
96,0.8966856442879294,0.8993891239096629,0.9483612834303512,5.141946315765381
97,0.8925964693042719,0.8974367804894937,0.9473313995057346,5.130319833755493
98,0.9066733843255266,0.8989014779609219,0.948104149321646,5.1946330070495605
99,0.8956183972202729,0.8939682414459291,0.9454989378343739,5.149324178695679
100,0.8869886130930107,0.8901567443004139,0.9434811838613497,5.414921045303345
101,0.889941854733173,0.888441257257119,0.9425716191659491,5.040083885192871
102,0.8812651400254151,0.8867423477643561,0.9416699781581422,5.530916929244995
103,0.8812305609756541,0.8920156393966107,0.9444657957790799,5.272089004516602
104,0.8851915770602004,0.8840561624981951,0.9402426083188291,5.23869776725769
105,0.8792704906419059,0.8837822857965655,0.9400969555298887,5.29307222366333
106,0.8783642103738873,0.883865402715507,0.940141161058012,5.211208820343018
107,0.8971947476128551,0.8801813328673489,0.938179797729278,5.205268144607544
108,0.879124399379035,0.8906950906928733,0.9437664386345137,5.488909721374512
109,0.8757143753154255,0.8784918905906031,0.9372789822622735,5.434262037277222
110,0.8774877335423621,0.8778663274492616,0.9369452104841892,5.04566502571106
111,0.8890389967187543,0.8784160898023538,0.9372385447698754,5.555379152297974
112,0.8713563388196107,0.878376556255759,0.9372174540925702,5.219965934753418
113,0.874999448796299,0.8756180843599489,0.9357446683577465,5.226718902587891
114,0.8818194927456223,0.8745279398999203,0.9351619859146971,5.208847999572754
115,0.874050987936626,0.8736629805344844,0.9346994065123206,5.51388692855835
116,0.8710418992510466,0.8737730659091862,0.9347582927736915,5.207197904586792
117,0.8735816381245016,0.9028150852787021,0.9501658198855093,5.233727931976318
118,0.8786025520797088,0.8742158438261842,0.9349951036375453,5.207519054412842
119,0.8677727454733626,0.8720276583003524,0.9338242116696014,5.237083196640015
120,0.8757344339495508,0.9199498122749484,0.9591401421455304,5.376120090484619
