Epoch,Train_MSE,Val_MSE,Val_RMSE,Temps_s
1,5.241370165467332,4.350211950384076,2.085716172057952,0.1179351806640625
2,3.3587393432311834,2.16228631561542,1.4704714603199274,0.13838887214660645
3,2.2028529761888618,1.9446614967366398,1.3945112035177918,0.10532617568969727
4,1.9723884343679965,1.7861176202969387,1.3364571150235007,0.1109921932220459
5,1.8297121310809419,1.6586902455205845,1.2879014890590756,0.11692094802856445
6,1.68417406061104,1.5320155041017134,1.237746138794912,0.11785006523132324
7,1.5838092546592115,1.4378653961886652,1.1991102518904027,0.10664081573486328
8,1.4827290887058027,1.357498568110497,1.165117405290341,0.10585927963256836
9,1.4215347333260324,1.3121024962380887,1.1454704257369934,0.10640406608581543
10,1.372697228189775,1.2642120948744353,1.1243718668102807,0.11202311515808105
11,1.3466297904486653,1.224734453820986,1.1066772130214781,0.09994387626647949
12,1.297114826778302,1.2023287971557204,1.0965075454166835,0.10112690925598145
13,1.27827257230185,1.1708757732811221,1.0820701332543663,0.10573601722717285
14,1.2544005548624237,1.1464672807106346,1.0707321236941734,0.1242518424987793
15,1.2334235258282038,1.1271986915056251,1.061696138970857,0.11778116226196289
16,1.1883014721895682,1.0964669682405639,1.0471231867552948,0.1227569580078125
17,1.1894934034964981,1.0683532120411083,1.0336117317644515,0.11659979820251465
18,1.1584950613231781,1.0512919330540793,1.0253252815834004,0.10835623741149902
19,1.1292053148141674,1.0269540446586227,1.0133874109434273,0.11271905899047852
20,1.1145114182303273,1.0019624903315723,1.0009807642165618,0.09753608703613281
21,1.0812839652033959,0.991740612088406,0.9958617434606101,0.09915304183959961
22,1.0671565981736388,0.9769661227978981,0.9884159664826839,0.09438490867614746
23,1.0491168944536762,0.9569379094069392,0.9782320324989052,0.1081089973449707
24,1.0506502653725924,0.9382474151620309,0.9686317231858715,0.11656403541564941
25,1.026506726499022,0.9358496054121156,0.9673932010367426,0.11311483383178711
26,1.0083104129606588,0.9100140719781419,0.9539465771090863,0.112213134765625
27,1.0003749393518706,0.9200451063927375,0.9591898177069738,0.11520004272460938
28,0.981821720287195,0.8984351313907024,0.9478581810538443,0.10667586326599121
29,0.9876600216949175,0.8728044138998758,0.9342400194274895,0.09780192375183105
30,0.9663198830591643,0.867050045865504,0.9311552211449518,0.09341907501220703
